Column1	Column2
reactii adverse	cum ar fi dureri de cap, ameteli si tensiune arteriala ridicata
reactii adverse	cum ar fi iritatia stomacala, durerile de stomac, balonarea si agravarea ulcerelor si a arsurilor la stomac
reactii adverse 	cum ar fi urticarie, eruptii cutante, mancarime, umflarea pielii
reactii adverse grave	cum ar fi diabetul, pierderea densitatii osoase, un risc crescut de infectie, ulceratii la stomac si redistribuirea grasimilor corporale, ceea ce duce la o fata rotunda (fata in luna plina)
reactii adverse grave	cum ar fi paralizia musculara care se extinde dincolo de zona tratata
reactii adverse grave 	cum ar fi aparitia hipertensiunii arteriale, glicemiei ridicate si un risc mai mare de infectie
reactii alergice	caracterizate prin edem, eritem, prurit si senzatie de caldura locala
Reactii alergice ale pielii	cum ar fi dermatita atopica
Reactii alergice ale pielii	cum ar fi dermatita atopica
reactii anafilactice	(reacție alergica)
recidive	numite perioade in care simptomele se inrautatesc
Recoltarea probelor de sange	reprezinta una dintre cele mai comune proceduri medical
rectocolita ulcero-hemoragica	(rcuh)
rectoragie	sau hematochezie
Recuperarea	inseamna cel mai adesea capacitatea de a putea umbla fara a resimti dureri la nivelul genunchiului si fara a schiopata
reductori de febra si reduceri de durere	cum ar fi acetaminofen sau ibuprofen
reflux de acid	refluxul laringofaringian
reflux de acid	este o afectiune in care acizii din stomac circula pe tractul digestiv si ajung in gat
refluxul biliar	printre care si factori nocivi pentru mucoasa gastrica
Refluxul gastric	reprezinta intoarcea acidului de la nivelul stomacului in esofag
refluxul gastroesofagian	(arsuri la stomac)
refluxul laringofaringian	este o afectiune in care acizii din stomac circula pe tractul digestiv si ajung in gat
refluxul laringofaringian	denumit si „reflux silentios”
refluxul laringofaringian	denumit si „reflux silentios”
regiunile toracice si toracoabdominale	(ex:esofag, stomac)
regurgitare a valvei mitrale	o afectiune numita Prolapsul valvei mitrale duce uneori la trecerea sangelui inapoi in atriul stang
Remediile din plante	cum ar fi radacina de ghimbir , ginkgo biloba si coriandru
remodelare osoasa	numit proces
respiratia grea	este un simptom comun al astmului
retinopatie diabetica	(probleme de vedere)
retinopatie diabetica	(leziuni ireversibiele la nivelul retinei)
retinopexie pneumatica	numita proceduri
rezistenta la insulina	numita afectiuni
rezolvine	numite molecule
rezonanta magnetica	(RMN)
Rezonanta Magnetica	(RMN)
Rezonanta Magnetica cardiaca	este una din cele mai inovatoare metode de diagnostic imagistic a cordului
Rezonanta Magnetica cardiaca	reprezinta metoda de electie in diagnosticarea majoritatii afectiunilor
rezultatul tulburarilor cerebrale	cum ar fi boala Parkinson, scleroza multipla sau scleroza laterala amiotrofica (boala ALS sau Lou Gehrig)
Rifampin	(un antibiotic luat pentru a trata tuberculoza)
rinichii, dar si alte cateva parti	cum ar fi vezica urinara si uretra
rinita alergica	(febra fanului)
rinita alergica 	cum ar fi febra fanului
Ritmul cardiac	cunoscut si sub denumirea de puls
Ritmul cardiac	reprezinta bataile inimii unui om in decurs de un minut
rosu-visiniu	(sange rosu/ proaspat sau partial digerat
Roux-en-Y 	sau bypass gastric in Y
Roux-en-Y 	(RYGB)
Rozaceea	este o afectiune inflamatorie cutanata comuna, recidivanta, inflamatorie, care afecteaza in cea mai mare parte zona centrala a fetei, femeile fiind mai afectate decat barbatii
Rujeola	(pojarul)
Rujeola	este o boala virala acuta infectoasa extrem de contagioasa, uneori chiar severa, provocata de virusul rujeolic
Rujeola	caracterizata prin febra mare, tuse, secretii nazale si oculare
Rujeola	(pojarul)
Rujeola	este o boala virala acuta infectoasa extrem de contagioasa, uneori chiar severa, provocata de virusul rujeolic
Rujeola	caracterizata prin prin febra mare, tuse, secretii nazale si oculare
salpingita	(Cervicita, care este cauzata de gonoree sau chlamydia, se poate raspandi la trompele uterine)
Sanatatea	reprezinta starea de bine a organismului, atat din punct de vedere fizic, cat si al statusului psihic si al dispozitiei
sange	sau alte fluide
sangele	sau alte fluide
sarcina ectopica	boala sarcina incepe sa se dezvolte in trompele uterine si nu in uter
sarcina extopica	cum ar fi sarcina se dezvolta intr-un loc gresit
sarcina extopica	este o sarcina se dezvolta intr-un loc gresit
sarcini de zi cu zi	cum ar fi mersul pe jos, urcatul scarilor sau sofatul
sarcinile simple	cum ar fi cititul
sarcomul metastatic	fiind caracterizat prin raspandirea celulelor tumorale in alte parti ale copului
satiriazis	purta denumirea de afectiunea barbatilor cu impulsuri sexuale ridicate
scalpul	cum ar fi zone ale pielii
Scanarea DEXA	reprezinta o metoda de diagnostic pe care medicii o folosesc pentru a detecta daca o persoana are o densitate osoasa redusa si daca prezinta un risc major de a suferi fracturi osoase
Scanarea DEXA	numita si osteodensitometrie
Scanarea HIDA	reprezinta un examen imagistic
Scanarea HIDA	reprezinta metoda foarte buna de a evalua functia hepatica daca anterior a fost efectuat un transplant de ficat
Scanarea HIDA	reprezinta o metoda de imagistica medicala prin care se pot observa organele sistemului hepato-biliar
Scanarea HIDA	sau scintigrafia hepato-biliara
Scanarea PET	reprezinta un test de imagistica medicala foarte sensibil care permite medicului sa descopere numeroase boli
Scanarea PET	reprezinta un test de imagistica medicala foarte sensibil care permite medicului sa descopere numeroase boli
Scanarea PET	sau tomografia cu emisie de pozitroni
scanari	cum ar fi tomografia sau RMN-ul
scanari	cum ar fi tomografia sau RMN-ul
Scaun amestecat cu sange si mucus	(denumit uneori scaun cu aspect de ”gem de coacaze”)
schizofrenia	inseamna minte-scindata
schizofrenia	se refera la o tulburare a echilibrului emotiilor si gandirii
Schizofrenia	este o boala cronica, ce necesita tratament pe toata durata vietii
schizofrenia	este o boala a creierului
Schizofrenia	este o boala cronica ce necesita tratament de-a lungul intregii vieti, chiar daca pacientul se simte mai bine, iar simptomele nu sunt evidente
schizofrenia, epilepsia	sau alte afectiuni neurologice sau psihice
schizofrenie	sau alte boli mentale
Sciatica	este o boala a adultului tanar (30-50 ani), deoarece inainte de 30 de ani nu apar modificari de senescenta si degenerative
sciatica	(numita durere care iradiaza spre fesa sau picior)
Sciatica	este termenul medical care se refera la o serie de manifestari printre care si durerile de spate, cauzate de o problema a nervului sciatic
sclera	(zonei albe a ochilor)
sclera	(albul ochiului)
sclero	inseamna greu in limba greaca, iar cuvantul derma inseamna piele.
Sclerodermia	este o boala autoimuna in care pielea si tesuturile conjunctive se ingroasa si se intaresc
Sclerodermia	este o tulburare a tesutului conjunctiv
Sclerodermia	caracterizata prin ingrosarea si intarirea pielii
sclerodermie	(inflamatie si necroze la “buricul” degetelor)
scleroza in placi	sau scleroza diseminata
scleroza laterala amiotrofica	(SLA)
scleroza laterala amiotrofica	(boala ALS)
scleroza laterala amiotrofica, leziuni ale maduvei spinarii si accident vascular cerebral	cum ar fi leziuni musculare si nervoase provocate de afectiuni  
Scleroza multipla	este o boala autoimuna, inflamatorie care afecteaza sistemul nervos central si nervii periferici
Scleroza multipla	numita si scleroza in placi
Scleroza multipla	reprezinta o tulburare pregresiva a sistemului nervos, de natura autoimuna
scleroza multipla sau boala Parkinson	cum ar fi boli neurodegenerative
scleroza multipla si lupusul 	cum ar fi tulburari
scolioza	este denumita Deformarea sau curbarea laterala a coloanei vertebrale
Screeningul	reprezinta totalitatea investigatiilor efectuate pentru a afirma sau infirma prezenta cancerului, inaintea aparitiei simptomelor
scut al gatului	(in limba greaca scutul este numit Thyreos)
sebumul	(secretia grasa, uleioasa a glandelor sebacee)
secretie cazeoasa	(asemanatoare branzei)
secretorii de acid biliar 	cum ar fi colesevelam, colestiramina si colestipol si acid nicotinic (niacin)
Semne ale unei reactii alergice	cum ar fi eruptii cutanate, urticarie, mancarime, piele inrosita, umflata, respiratie suieratoare (wheezing), probleme de respiratie, inghitire sau vorbire, raguseala neobisnuita sau umflarea gurii, fetei, buzelor, limbii sau a gatului
Semne ale unei reactii alergice	cum ar fi  eruptii cutanate, urticarie, mancarime, piele inrosita, umflata, respiratie suieratoare (wheezing), probleme de respiratie, inghitire sau vorbire, raguseala neobisnuita sau umflarea gurii, fetei, buzelor, limbii sau a gatului
semne caracteristice ale hipotiroidismului	cum ar fi piele uscata, subtierea parului si ritmul cardiac lent
semne caracteristice ale hipotiroidismului	cum ar fi piele uscata, subtierea parului si ritmul cardiac lent
semne de inflamatie	cum ar fi un nivel ridicat al proteinei ​​C reactive
semne de scadere a functiei renale	cum ar fi o scadere a valorii GFR sau o crestere a nivelului de albumina din urina
semne si simptome	cum ar fi febra si durerile in gat
semne si simptome sistemice 	cum ar fi febra, frisoane, stare generala de rau si dureri corporale
semne timpurii de imbatranire a pielii	cum ar fi ridurile, piele uscata si pete de varsta
semne timpurii de imbatranire a pielii	cum ar fi ridurile, piele uscata si pete de varsta
Semnele neurologice 	cum ar fi compresia radacinilor nervoase
semnelor si simptomelor cauzate de cancer	cum ar fi durerea
semnelor vitale	cum ar fi ritmul cardiac, tensiunea arteriala si temperatura
semnelor vitale	cum ar fi ritmul cardiac, tensiunea arteriala si temperatura
semnul godeului	este cunoscut sub numele de adancitura la nivelul tegumentului la digito-presiune
semnul lui Lhermitte	denumit „soc electric”
Sensibilitatea	se refera la abilitatea testului de a identifica persoanele cu anticorpi impotriva SARS-CoV-2
Sensibilitatea dureroasa este abolita	ceea ce inseamna ca pacientul nu va simti durere
sepsis	numit un raspuns sever la nivelul intregului corp
Septicemia	cunoscuta si sub numele de sepsis
Septicemia	reprezinta o complicatie care pune viata in pericol si care poate sa apara atunci cand bacteriile, dintr-o alta infectie, intra in fluxul sanguin
serice	(din sange)
Serotonina	este un neurotransmitator care actioneaza in ceea ce priveste tulburarile psihice, cum ar fi schizofrenia si starile halucinogene.
sexomnia	este o tulburare in care oamenii actioneaza sexual in timpul somnului
sexomnia	cunoscute sub denumirea de grup de conditii cunoscute sub denumirea de parasomnii
sexomnia	(activitatea sexuala desfasurata in timpul somnului)
Sexsomnia	este considerata un tip de parasomnie
sfincter esofagian	numit Intre esofag si stomac se afla un muschi
sfincterului esofagian superior	(UES)
Sialadenita 	inseamna prezenta unor bacterii, virusuri, sau calculi obstructivi la nivelul glandei afectate, dand simptome specifice, locale
Sialadenita 	sau  infectia glandelor salivare
SIDA	reprezinta  initialele de la sindromul imunodeficientei umane dobandite o boala transmisibila a sistemului imun determinata de virusul imunodeficientei umane
simptome	cum ar fi o pleoapa cazuta sau alte anomalii
simptome	cum ar fi febra si durerea
simptome	cum ar fi dureri de cap, ameteli si dificultati de gandire
simptome	cum ar fi probleme vizuale, ameteli si lipsa de coordonare
simptome	cum ar fi durerile de cap sau confuzia
simptome	cum ar fi febra si durerea
simptome	cum ar fi batai rapide ale inimii, transpiratie, bufeuri si dureri in piept
simptome	cum ar fi tulburari de vedere sau gat inflamat
simptome	cum ar fi durerile de cap
simptome	cum ar fi balonare, gaze, dureri abdominale si diaree sau constipatie
simptome agravate	cum ar fi: obstructia stomacului sau a canalului biliar, dureri abdominale sau infectie
simptome ale gripei	cum ar fi transpiratia, secretiile nazale si varsaturile
simptome ale menopauzei	cum ar fi schimbarile bruste de dispozitie si sindromul vezicii iritabile, sensibile sau hiperactive
simptome ale unei comotii	cum ar fi greata, instabilitatea, durerile de cap sau dificultatea de concentrare
simptome ale unei posibile detasari de retina	cum ar fi luminile sclipitoare, senzatia ca obiectele plutesc sau intunecarea vederii periferice
simptome asemanatoare infectiei cu noul coronavirus	cum ar fi tuse uscata, febra sau dificultati de respiratie
simptome comune	cum ar fi stranutul, congestia nazala sau respiratia suieratoare
simptome cronice persistente	cum ar fi dureri de cap sau dificultati de concentrare
Simptome de anemie	cum ar fi oboseala, epuizare sau respiratie grea
Simptome digestive	cum ar fi crampe, greata si varsaturi
Simptome digestive	cum ar fi crampe, greata si varsaturi
simptome genitale neobisnuite	cum ar fi mancarimi genitale sau scurgeri anormale
simptome genitale neobisnuite 	cum ar fi mancarimi genitale sau scurgeri anormale
simptome la nivelul ochilor	cum ar fi probleme de vedere
simptome la nivelul ochilor	cum ar fi mancarimea, inrosirea, aplatizarea si umflarea ochilor
simptome mai severe, 	cum ar fi hemoragia interna
simptome motorii	cum ar fi diskinezie
simptome nedorite 	cum ar fi cefalee, ameteli, slabiciune musculara si gura uscata, lipicioasa
simptome severe	cum ar fi dureri sau sangerari semnificative
simptome usoare pana la moderate	cum ar fi lacrimare, rinoree sau o eruptie cutanata
simptome usoare pana la moderate, 	cum ar fi lacrimare, rinoree sau o eruptie cutanata
Simptomele alergiei 	cum ar fi : stranutul sau congestia nazala
Simptomele caracteristice aurei	sunt caracterizate prin aparitia unor tulburari vizuale de tipul, flashurilor luminoase intense, punctelor negre, intunecoase, senzatiei de distorsiune a imaginilor
simptomele de artere blocate	cum ar fi durerea toracica si dificultatile de respiratie
simptomele de artere blocate	cum ar fi durerea toracica si dificultatile de respiratie
simptomele de diabet zaharat	cum ar fi urinare frecventa si sete extrema
Simptomele emotionale	sunt caracterizate prin Senzatie intensa de panica sau anxietate; Nevoia coplesitoare de a scapa din situatia care produce frica; Tulburare de depersonalizare; Sentimentul de pierdere a controlului asupra unei situatii; Teama de a nu muri sau lesina; Imposibilitatea de a trece peste starea de teama
simptomele menopauzei	cum ar fi bufeurile, transpiratiile nocturne si perioadele menstruale neregulate
simptomele menopauzei	cum ar fi schimbarile de dispozitie, bufeurile si durerile
simptomele musculare si articulare	cum ar fi durerea si inflamatia
Simptomele precoce pot fi usoare	cum ar fi rinoree, o eruptie cutanata sau o stare de rau
Simptomele precoce pot fi usoare, 	cum ar fi rinoree, o eruptie cutanata sau o stare de rau
simptomelor	cum ar fi inflamatia si durerea articulara
sindrom amnestic	numita si persoanele cu amnezie 
sindrom conn	cunoscuta si sub denumirea de tumoare a glandelor suprarenale
sindrom de insensibilitate la androgeni	numita afectiune mai putin frecventa
sindrom de insensibilitate la androgeni	(AIS)
sindrom de insensibilitate la androgeni	numita o afectiune mai putin frecventa
sindrom de insensibilitate la androgeni	(AIS)
sindrom de nerv captiv	afectiunea cunoscuta sub denumirea de cauza comuna a paresteziilor
sindrom de tract iliotibial	denumita si sindrom de bandeleta iliotibiala
sindrom dispeptic	(greata, diaree)
sindrom hemolitic uremic	aceasta afectiune rara determina o scadere brusca a numarului de trombocite, distrugerea celulelor rosii din sange si disfunctii renale
sindrom Meigs	numita tumori ovariene cu ascita si lichid in pleura
sindrom Meigs	boala numita tumori ovariene cu ascita si lichid in pleura
sindrom metabolic	caracterizat prin hipertensiune arteriala, hiperglicemie, rezistenta la insulina, nivel ridicat de trigliceride si un nivel scazut ale colesterolului hdl
sindrom posttraumatic	numit Anumite persoane ce au suferit o contuzie pot prezenta un complex de semne si simptome
sindromul bradului de Craciun	adesea numit A fi alergic la un brad de Craciun
sindromul bradului de Craciun	este o afectiune care provoaca stranut, tuse, ochi iritati si atacuri de astm potential grave
Sindromul Cri-du-chat	este o boala genetica, cromozomiala, ce rezulta prin anomalii ale cromozomului 5
Sindromul Cri-du-chat	este o boala genetica, cromozomiala, ce rezulta prin anomalii ale cromozomului 5
Sindromul Cri-du-chat	este o boala genetica, cromozomiala, ce rezulta prin anomalii ale cromozomului 5
Sindromul Cri-du-chat	este o boala genetica cromozomiala ce este diagnosticata cel mai des dupa nastere, pe baza unor simptome specifice
sindromul Cushing	este o afectiune neobisnuita care este, in esenta, opusul bolii lui Addison
Sindromul de abstinenta la alcool	reprezinta conglomeratul de simptome care apar atunci cand o persoana care se opreste brusc sau reduce semnificativ aportul de alcool dupa o perioada indelungata de timp in care a consumat cantitati mari de alcool
Sindromul de apertura toracica	este o afectiune caracterizata prin dureri, amorteala, furnicaturi si slabiciune la nivelul mainilor si gatului
Sindromul de Apnee in somn	afectiune, caracterizata prin episoade de absenta a respiratiei spontane pentru o perioada de timp
sindromul de detresa respiratorie acuta	cum ar fi boala brusca si grava, care afecteaza respiratia
sindromul de detresa respiratorie acuta	(SDRA)
Sindromul de detresa respiratorie acuta	este o afectiune grava care se manifesta prin scaderea nivelului de oxigen din sange
Sindromul de detresa respiratorie acuta	(SDRA)
sindromul de intestin iritabil 	(SII)
sindromul de oboseala cronica	afectiune caracterizata prin oboseala excesiva, slabiciune, durere musculara si uneori febra
Sindromul de tunel tarsian	este o afectiune cauzata de suprasolicitarea gleznei si piciorului, care genereaza presiune si inflamatie asupra nervului tibial posterior
Sindromul Ehlers-Danlos	este un grup de afectiuni un grup de afectiuni mostenite
Sindromul Ehlers-Danlos	caracterizate prin hiperlaxitate articulara, tegumente hiperelastice care formeaza usor vanatai, si vase sanguine usor afectate
Sindromul Evans	reprezinta o boala rara in care sistemul imunitar al organismului produce anticorpi care distrug globulele rosii, trombocitele si uneori anumite globule albe
Sindromul Gilbert	este o afectiune hepatica mostenita in care ficatul nu poate procesa complet un compus numit bilirubina
Sindromul Gilbert	este o afectiune hepatica mostenita in care ficatul nu poate procesa complet un compus numit bilirubina
Sindromul Gilbert	este o afectiune hepatica mostenita in care ficatul nu poate procesa complet un compus numit bilirubina
Sindromul Gilbert	este o afectiune hepatica mostenita in care ficatul nu poate procesa complet un compus numit bilirubina
sindromul Guillain-Barre	reprezinta o tulburare neurologica rara
Sindromul Horner	numit si paralizie oculosimpatica
Sindromul Horner	reprezinta un amestec de semne si simptome neurologice prezente la nivelul unei jumatati a fetei
Sindromul Horner	numit si paralizie oculosimpatica
Sindromul Horner	reprezinta un amestec de semne si simptome neurologice prezente la nivelul unei jumatati a fetei
Sindromul inimii frante	este o afectiune in care stresul emotional sau fizic intens poate provoca slabiciune musculara cardiaca rapida si severa
Sindromul inimii frante	este o afectiune in care stresul emotional sau fizic intens poate provoca slabiciune musculara cardiaca rapida si severa
sindromul intestinului iritabil	(IBS)
Sindromul intestinului iritabil	este o afectiune care vizeaza sistemul digestiv si poate provoca dureri de stomac, crampe, diaree, balonare, constipatie si flatulenta
Sindromul intestinului iritabil	(IBS)
sindromul intestinului iritabil	(IBS)
Sindromul intestinului iritabil	este o afectiune in care muschiul colonului se contracta mai des decat la persoanele fara aceasta problema
Sindromul intestinului iritabil	numit si colon spastic
Sindromul intestinului iritabil	, colon iritabil
Sindromul intestinului iritabil	(numit si colon spastic, colon iritabil)
Sindromul intestinului iritabil	este o afectiune in care muschiul colonului se contracta mai des decat la persoanele fara aceasta problema
Sindromul Kasabach-Merritt	cunoscut si sub denumirea de hemangiom cu trombocitopenie
Sindromul Kasabach-Merritt	este o afectiune rara, ce apare mai frecvent la sugar, si se caracterizeaza prin combinarea urmatoarelor elemente: hemangioame, trombocitopenie, coagulopatie
Sindromul Klinefelter	(o afectiune rara in care barbatii au un cromozom X in plus in majoritatea celulelor)
Sindromul Klinefelter	boala - o boala genetica a barbatilor, manifestata prin aparitia mai multor cromozomi X
Sindromul Klippel-Trenaunay	este o boala rara care afecteaza dezvoltarea vaselor de sange, a tesuturilor moi si a oaselor
Sindromul Klippel-Trenaunay	numit si KTS
Sindromul Klippel-Trenaunay	este o afectiune rara intalnita la nastere (congenitala), fiind caracterizata de o dezvoltare anormala a vaselor de sange, a tesuturilor moi (cum ar fi pielea si muschii), oaselor si sistemului limfatic
Sindromul Lynch	este o afectiune mostenita care creste riscul de dezvoltare a cancerului colorectal si a altor forme de cancer
sindromul Lynch	numit si cancer colorectal ereditar nonpolipos
Sindromul ovarelor polichistice	este uneori numit hiperandrogenism ovarian functional sau exces de androgeni ovarieni
Sindromul ovarelor polichistice	este un sindrom sindrom sau un grup de simptome care afecteaza ovarele si ovulatia
Sindromul Peutz-Jeghers	este o boala mostenita rara caracterizata prin aparitia de polipi gastrointestinali si o pigmentare la nivelul pielii si mucoaselor
Sindromul Peutz-Jeghers	este o boala mostenita rara caracterizata prin aparitia de polipi gastrointestinali si o pigmentare la nivelul pielii si mucoaselor
sindromul Peutz-Jeghers	(PJS)
Sindromul Peutz-Jeghers	este un sindrom sindrom autozomal dominant determinat de o mutatie la nivelul genei STK1, cu mare penetranta
sindromul picioarelor nelinistite	(SPN)
Sindromul picioarelor nelinistite	cunoscut si sub numele de boala Willis-Ekbom
Sindromul picioarelor nelinistite	este o tulburare neurologica destul de frecventa
sindromul picioarelor nelinistite	este considerat o tulburare a somnului
sindromul premenstrual	(PMS)
sindromul Q-T lung sau sindromul Brugada	cum ar fi tulburari de ritm cardiac mostenite
Sindromul Ramsay Hunt	este o afectiune neurologica rara, indusa de zona zoster, caracterizata prin paralizie faciala si o eruptie cutanata la nivelul urechii sau gurii
sindromul Reye	boala grava
sindromul sica	afectiune denumita afectiunea caracterizata de uscaciunea ochilor si a gurii
Sindromul Sjogren	(o boala inflamatorie care cauzeaza, in general, uscaciunea gurii si a ochilor)
Sindromul Sjogren	este o boala autoimuna cu progresie lenta
Sindromul Sjogren	caracterizata prin disfunctia glandelor lacrimale si salivare
sindromul Stein-Leventhal	fiind initial numita „curiozitate ginecologica”
sindromul Wolff Parkinson White	este o forma obisnuita de tahicardie supraventriculara
sindromul Wolff Parkinson White	denumita afectiune
sindromul Wolff Parkinson White	este o forma obisnuita de tahicardie supraventriculara, care tinde sa aiba agregare familiala
Sindromul Zollinger-Ellison	este o afectiune rara care apare cand o tumora numita gastrinom se dezvolta in pancreas sau duoden
Sindromul Zollinger-Ellison	este o afectiune rara care apare cand o tumora numita gastrinom se dezvolta in pancreas sau duoden
Sindromul Zollinger-Ellison	este o afectiune rara care apare cand o tumora numita gastrinom se dezvolta in pancreas sau duoden.
Sindromul Zollinger-Ellison	este o afectiune rara care apare cand o tumora numita gastrinom se dezvolta in pancreas sau duoden
Sindromul Zollinger-Ellison	este o afectiune rara care apare cand o tumora numita gastrinom se dezvolta in pancreas sau duoden
Sindromul Zollinger-Ellison	este o afectiune rara care apare cand o tumora numita gastrinom se dezvolta in pancreas sau duoden
sindromului intestinului iritabil	(IBS)
sinuzita	numita infectie
Sinuzita	este o boala oala inflamatorie localizata la nivelul mucoasei sinusurilor craniene si care prespune obligatoriu un tratament de specialitate
sistemul amigdalian	numit popular si creierul reptilian (sistem cerebral ce controleaza reactiile asociate fricii)
Sistemul imunitar	inseamna totalitatea anticorpilor existenti in organismul viu
sistemul nervos central	(SNC)
Sistemul venos	reprezinta un model complex de venule
sistola	(presiunea cu care inima impinge sangele in artera in timpul contractiei)
SNV sau stimularea nervului vag 	este numit un tratament care uneori este numit “pacemaker pentru creier”
soc anafilactic	(reactii alergice la pacientii atopici)
somnilocvia	(vorbitul in somn)
somnului REM	(faza somnului caracterizata prin miscarile rapide ale ochilor)
Spalarea pe maini si dezinfectarea suprafetelor	reprezinta metode foarte bune de protectie, chiar si impotriva multor alte boli
Spalaturile auriculare	reprezinta metode eficiente ce pot fi folosite pentru indepartarea acumularii de cerumen la nivelul uneia sau a ambelor urechi
spasm cricofaringian	o senzatie anormala in gat
spasm cricofaringian	senzatie anormala in gat
spasm vascular	numita o ingustare brusca a arterelor
Spasmul infantil	cunoscut sub denumirea de sindrom West
Specificitatea	reprezinta capacitatea testului de a detecta corect pacientii care nu au anticorpi impotriva SARS-CoV-2
Splenomegalia	este o afectare afectare a splinei
Splenomegalia	caracterizate prin cresterea in volum si greutate a acesteia cu o etiologie vasta
Splina	cunoscuta si ca „cimitirul globulelor rosii”
Splina	cunoscuta si ca cimitirul globulelor rosii
Spondilita anchilozanta	este o boala autoimuna ce vizeaza inflamarea cronica a coloanei vertebrale si a articulatiilor sacro-iliace
Spondilita anchilozanta	este o boala cronic inflamatorie a coloanei vertebrale
Spondilita anchilozanta	este o boala autoimuna ce vizeaza inflamarea cronica a coloanei vertebrale si a articulatiilor sacro-iliace
Spondiloza cervicala	recunoscuta in termeni medicali si ca osteoartrita cervicala
Spondiloza cervicala	este o afectiune care se manifesta la nivelul coloanei cervicale prin afectarea corpurilor vertebrale
sport cu risc ridicat, 	cum ar fi fotbalul, hocheiul, fotbalul american, rugby-ul, boxul sau alte sporturi de contact
sportului	cum ar fi antrenamentul cu greutati la antrenamentul cardio
spurturi osoase	denumite Corpul raspunde la tasarea discurilor formand mai multe oase
stadiul I de boala	(tumora limitata la peretele colonic)
stadiul IV	(boala s-a extins la distanta)
Stadiul IV 	cancerul s-a raspandit si in alte parti ale corpului
stari emotionale si mentale negative 	cum ar fi nesiguranta, teama, furie, tristete sau chiar depresie
status astmatic	cunoscute sub denumirea de episoade astmatice severe, amenintatoare de viata
statusul litogenic	se refera la conditiile predispozante formarii calculilor biliari
steatohepatita non-alcoolica	reprezinta boala ficatului gras non-alcoolic
Steatoza hepatica	sau ficatul gras
Steatoza hepatica	reprezinta o acumulare de grasimi in celulele ficatului
stenoza	(ingustarea arterelor)
Stenoza spinala	este o  o afectiune in care spatiile din interiorul coloanei vertebrale se ingusteaza, ceea ce comprima maduva spinarii
stent	denumit tub format din fire mici
stent coronarian	tub metalic de dimensiuni mici
sterilet	(DIU)
sterilizarea chirurgicala trans-abdominala	(numita si Chirurgia de sterilizare pentru femei)
steroid	denumit dexametazona
steroizii si antibioticele	cum ar fi medicamente 
stil de viata sanatos	reprezinta cheia recuperarii mai rapide dupa orice afectiune
stil de viata sanatos	 urmarea unei diete sanatoase, obtinerea unui somn de calitate, limitarea consumului de alcool si cofeina, dar si renuntarea la fumat
stilul de viata	cum ar fi dieta deficitara, stresul, tensiunea musculara si sedentarismul
Stilul de viata	reprezinta totalitatea comportamentelor pe care le avem zilnic
stimulare nervoasa electrica transcutanata	(TENS)
Strabismul	reprezinta o afectiune vizuala in care ambii ochi nu au capacitatea de a focaliza aceeasi imagine in acelasi timp
Strangularea intestinului prin orificiul de herniere	reprezinta o complicatie importanta si o urgenta medicala, deoarece intreaga motilitate intestinala, precum si tranzitul intestinal sunt oprite
stratul cornos	numit stratul superficial al pielii
stres acut (	cum ar fi aparitia unui eveniment traumatic)
Stresul si anxietatea	reprezinta un teren propice pentru aparitia unui atac de panica
stresuri fizice si metabolice	cum ar fi efortul fizic intens
stricturi	(stenozari)
stroma	(numite tesuturile de sustinere sau conjunctive ale ovarelor)
structurile interne	cum ar fi oasele si organele
Strugurii Ursului	considerata una dintre cele mai bune antiseptice pentru combaterea infectiilor urinare
studiilor imagistice	cum ar fi histerosalpingografia sau ecografia
substanta care provoaca alergii	cum ar fi polenul, praful, parul animalelor de companie
substante chimice	cum ar fi histamina
substante chimice	cum ar fi benzenul
substante chimice 	cum ar fi histamina
substante nutritive	cum ar fi vitaminele, mineralele, aminoacizii, antioxidantii si enzimele
substante nutritive care protejeaza inima	cum ar fi vitaminele, mineralele, antioxidantii si fibrele dietetice
substante nutritive care protejeaza inima – 	cum ar fi vitaminele, mineralele, antioxidantii si fibrele dietetice
Substantele halucinogene, 	cum ar fi LSD, afecteaza receptorii serotoninei din creier, ceea ce poate duce la dilatarea pupilelor
substantele nutritive	cum ar fi vitamina D sau fierul
substantele nutritive	cum ar fi vitamina D sau fierul
substantelor chimice din sange	cum ar fi potasiul sau calciul
substantelor trombolitice	(cum ar fiaspirina sau TPA)
substantelor trombolitice (	cum ar fi aspirina sau TPA)
suc gastric	, un acid puternic care ajuta la descompunerea si digerarea alimentelor si la protejarea impotriva agentilor patogeni
Sucul de lamaie	fiind mai exact un medicament, mai exact un antiseptic natural
suferinta neuropsihiatrica	(apatie, depresie, deficit de atentie si concentrare)
Suflul sistolic	numit si „suflu cardiac” sau „suflu la inima”
Suflul sistolic	se refera la sunetele in plus care se aud la trecerea sangelui prin cavitatile inimii si prin vasele de sange din apropierea inimii
sugar	(copilului sub 1 an)
sunete inalte	cum ar fi pasarile, tonurile de apel, vocile femeilor si ale copiilor
suplimente	cum ar fi suplimende de calciu, vitamina D, magneziu, vitamina B6
suplimente	cum ar fi suplimende de calciu, vitamina D, magneziu, vitamina B6
suplimente	cum ar fi glucozamina / condroitina
suplimente 	cum ar fi , biotina, keratina sau alte suplimente nutritionale
suplimente alimentare	cum ar fi ulei de peste, multivitamine si minerale
suplimentelor alimentare	cum ar fi vitamine, minerale si preparate din plante
surditatea	(prag auditiv mai mare de 25dB)
