Column1	Column2
une réponse virologique soutenue 	(définie par définie par une virémie négative six mois après l’arrêt du traitement anti-VHC)
une sécrétion inappropriée d’HAD	affection/s vasculaire artérielle ou veineuse , tumorale , infectieuse , post-chirurgicale , post-traumatique , post-anoxique , dégénérative
une séquelle d’infarctus	maladie/s rehaussement tardif sous endocardique
une souche isogénique CF7968?  fis	(appelé/e K12? fis)
une souche isogénique CF7968?  fis	appelé/e (K12? fis
une souche isogénique CF7968?  fis	appelé/e (K12? fis
une souche isogénique CF7968?  fis 	appelé/e (K12? fis
une uvéite	se traduit par un œil rouge et douloureux ( pendant plus de 48 heures )
une uvéite antérieure chronique ( durée supérieure à trois mois ) granulomateuse	, définie des précipités rétrocornéens larges , typiquement « en graisse de mouton » ou des nodules iriens , véritables granulomes histologiquement prouvés
une uvéite antérieure chronique granulomateuse	définie des précipités rétrocornéens larges , typiquement « en graisse de mouton » ou des nodules iriens , véritables granulomes histologiquement prouvés
uvéites infectieuses 	(virus du groupe herpès , tuberculose , syphilis , toxoplasmose , maladie de Lyme…)
uvéites médicamenteuses et pseudo-uvéites	(lymphome oculocérébral)
Vaccinations	en particulier : antigrippale , anti-hépatite A et B , antipneumococcique
vascularite systémique	(une autre maladie de Wegener , polyangéite microscopique , périartérite noueuse)
vélocité diastolique	notamment Une vélocité anormale sur une des deux artères cérébrales moyennes
vélocité diastolique	(Vd)
VEMS	: volume expiratoire maximal en une seconde
VEMS	volume expiratoire maximal en une seconde
ventricule droit	(trouble/s VD)
virales	EBV , HSV
virus	tels que d' autres le VIH et le virus de la leucémie humaine de cellules T
Virus  de  l'  Hépatite  C	appelé/e maladie/s VHC
Virus  de  l'  Hépatite  C	(appelé/e maladie/s VHC)
virus de  l'  immunodéficience  humaine	(maladie/s VIH)
virus de l’hépatite C	(VHC)
virus de l’immunodéficience humaine	(VIH)
virus neurotropes	tels que VIH , HTLV-1 ou cytomegalovirus
virus varicelle-zona	(maladie/s VZV)
vitamine B3 ou niacine	(appelé aussi la vitamine PP pour pellagra-preventing factor)
vitesse  de  sédimentation  globulaire	(VS)
vitesse  de  sédimentation  globulaire	(VS)
vivant	définition : toute entité biologique présentant la capacité de se reproduire
VNI	: ventilation non invasive
VNI	ventilation non invasive
Xeroderma  pigmentosum	, maladie/s une maladie génétique provoquant l' apparition précoce de cancers cutanés
Xeroderma  pigmentosum	, maladie/s une maladie génétique provoquant l' apparition précoce de cancers cutanés
Xeroderma  pigmentosum	est une maladie/s une maladie génétique
Xeroderma  pigmentosum	est une maladie/s une maladie autosomale récessive et les gènes codant pour les protéines XP sont tous sur des loci appartenant à des chromosomes différents
Xeroderma  pigmentosum	est une maladie/s une maladie génétique
Xeroderma  pigmentosum	est une maladie/s une maladie autosomale récessive
Xeroderma  pigmentosum	la décrivant comme maladie/s une maladie héréditaire prédisposant au cancer induit par le soleil
Xeroderma  pigmentosum	la décrivant comme maladie/s une maladie héréditaire prédisposant au cancer induit par le soleil
Xeroderma  pigmentosum	(XP)
Xeroderma  pigmentosum	(XP)
