Column1	Column2
prolapsus	ou maladie/s Les descentes d'organes
prolapsus féminins	(ou affection/s les descentes d'organes)
pronostic	: maladie/s prévision concernant l' évolution d' une maladie et son issue
pronostic	: maladie/s prévision que fait un médecin après un diagnostic , sur la durée , le déroulement et l' issue d' une maladie
pronostic	: maladie/s prévision que fait un médecin après un diagnostic , sur la durée , le déroulement et l' issue d' une maladie
Pronostic	: maladie/s prévision que fait un médecin après un diagnostic , sur la durée , le déroulement et l' issue d' une maladie
Pronostic	: maladie/s prévision que fait un médecin après un diagnostic , sur la durée , le déroulement et l' issue d' une maladie
prostatectomie	: consiste à traitement du cancer de la prostate non métastatique qui consiste à retirer la totalité de la prostate au cours d' une opération chirurgicale
prostatectomie	: consiste à traitement du cancer de la prostate non métastatique qui consiste à retirer la totalité de la prostate au cours d' une opération chirurgicale
prostatectomie totale	consiste en l' ablation de la prostate
protéines	(exemple maladie/s la plakophiline-2)
protéines virales	par exemple gp41
prothèse	: par exemple dispositif mis en place pour remplacer un organe ou une articulation que l' on a enlevée (prothèse qui remplace un sein par exemple )
prothrombine	(substance qui participe à la coagulation)
protocole de soins	appelé/e formulaire de demande de prise en charge à 100
protocole de soins	appelé/e formulaire de demande de prise en charge à 100
protocole de soins	appelé/e formulaire de demande de prise en charge à 100
prurit	(trouble/s démangeaisons)
psittacose	(affection/s affection respiratoire)
psoriasis cutané	(plaques rouges recouvertes de squames)
psoriasis cutané	(plaques rouges recouvertes de squames)
psychanalyse	: trouble/s méthode d' investigation psychologique , imaginée par Freud , qui consiste à déceler chez une personne des souvenirs , des désirs ou des images qui peuvent provoquer des troubles psychiques
psychiatre	: maladie/s médecin spécialiste des maladies mentales et de certains troubles psychologiques liés à des événements particuliers comme la maladie et ses traitements (dépression ou anxiété face à la maladie , difficultés relationnelles ou de comportement… )
psychiatre	: maladie/s médecin spécialiste des maladies mentales et de certains troubles psychologiques liés à des événements particuliers comme la maladie et ses traitements (dépression ou anxiété face à la maladie , difficultés relationnelles ou de comportement… )
Psychiatre	: est un/e maladie/s un médecin spécialiste des maladies mentales
psychoses	(schizophrénie, états maniaques)
Psychothérapie	notamment maladie/s la thérapie cognitivo-comportementale
ptosis	(trouble/s chute de la paupière supérieure)
ptosis	(une chute de la paupière supérieure)
quadriceps	en particulier muscle de la cuisse
radiochirurgie « Gamma knife »	appelé/e forme de radiothérapie récente
radiologie « classique »	par exemple radiologie des poumons
radiologie « classique »	(par exemple radiologie des poumons)
radio-transparents	c' est à dire qu' on ne les voit pas sur les radiographies
radio-transparents	c' est à dire qu' on ne les voit pas sur les radiographies
raideur musculaire	(difficulté à la décontraction après un mouvement volontaire)
raideur musculaire	(difficulté à la décontraction après un mouvement volontaire)
Réadaptation	: maladie/s retour à la vie normale dans toutes ses dimensions (physique , psychologique , sexuelle , professionnelle et sociale ) après une maladie
Réadaptation	: maladie/s retour à la vie normale dans toutes ses dimensions (physique , psychologique , sexuelle , professionnelle et sociale ) après une maladie
Récessif	veux dire maladie/s la maladie se manifeste uniquement lorsqu' une personne possède deux gènes déficients
récidive locale ou locorégionale	(le mélanome et de réduire le risque qu' il revienne au même endroit ou à proximité)
récidive locale ou locorégionale	(le mélanome et de réduire le risque qu' il revienne au même endroit ou à proximité)
Reconnaissance de la Qualité de Travailleur Handicapé	(RQTH)
rectal	désigne la partie de l' intestin qui se situe avant l' anus
rectite	(Une inflammation du rectum)
rectite	(Une inflammation du rectum)
rectum	désigne la partie de l' intestin qui se situe avant l' anus
réinsertion	: maladie/s retour à la vie normale dans toutes ses dimensions (physique ,psychologique , sexuelle , professionnelle et sociale ) après une maladie
rémission	: maladie/s diminution ou disparition des signes et des symptômes d' une maladie
rémission	: maladie/s diminution ou disparition des signes et des symptômes d' une maladie
rémission	: maladie/s diminution ou disparition des signes et des symptômes d' une maladie
Rémission	: maladie/s disparition des signes et des symptômes d' une maladie et le retour à une bonne santé
Rémission	: maladie/s disparition des signes et des symptômes d' une maladie et le retour à une bonne santé
rémission de la maladie	c' est-à-dire maladie/s une régression de la tumeur cancéreuse et , si possible , sa disparition clinique
rémissions	c' est à dire maladie/s une disparition de la maladie
rémissions	c' est à dire maladie/s une disparition de la maladie
résection	: consiste à acte chirurgical qui consiste à enlever une anomalie , une tumeur , un organe ou une partie d' organe
résection	: consiste à acte chirurgical qui consiste à enlever une anomalie , une tumeur , un organe ou une partie d' organe
résection transurétrale	: consiste à opération chirurgicale qui consiste à enlever un adénome de la prostate en passant par le canal de l' urètre
résection transurétrale	: consiste à opération chirurgicale qui consiste à enlever un adénome de la prostate en passant par le canal de l' urètre
réserves de graisse	notamment abdominale
Rétention urinaire	: maladie/s incapacité d' uriner
réticulum sarcoplasmique	(maladie/s les anomalies du transport de calcium au niveau de la membrane musculaire)
rétinopathie	(altération de la rétine)
réunion de concertation pluridisciplinaire	(définis RCP)
réunion de concertation pluridisciplinaire	(RCP)
rhinite allergique	(le rhume des foins)
rhizarthrose	appelé/e L' arthrose du pouce
rhizarthrose	est appelé/e L' arthrose du pouce
rhizarthrose	(arthrose du pouce
rhumatisme articulaire aigu	(RAA)
rhumatismes	(chondrocalcinose , hyperostose de Forestier)
Risque de résistance	: maladie/s si le traitement n' est pas respecté à la lettre , le virus peut devenir résistant
salpingite	(une infection aiguë des trompes)
salves de tachycardie ventriculaire polymorphe particulière	appelées trouble/s torsades de pointes
scintigraphie myocardique de perfusion	appelé/e L' examen de médecine nucléaire cardiaque le plus fréquent
sclérose en plaques	(maladie/s SEP)
sclérose latérale amyotrophique	(SLA)
scoliose	(notamment une déviation de la colonne vertébrale)
se contracter	c'est-à-dire devenir plus court
second motoneurone	(ou maladie/s motoneurone périphérique)
second motoneurone ou motoneurone périphérique	appelé/e atteinte de la cellule nerveuse
sédentarité	(trouble/s absence d' activité physique régulière)
sein	(appelé/e aussi glande mammaire)
selles sanglantes	(les selles sont mêlées de sang rouge clair ou très foncé)
septum	appelé/e la cloison entre les ventricules droit et gauche
séquelle	: maladie/s complication plus ou moins tardive et durable d' une maladie
séquelle	: maladie/s complication plus ou moins tardive et durable d' une maladie
séquelle	: maladie/s complication plus ou moins tardive et durable d' une maladie
séquelle	: maladie/s complication , plus ou moins tardive et durable d' une maladie
séquelle	: maladie/s complication , plus ou moins tardive et durable d' une maladie
séquelle	: maladie/s conséquence d' un traitement ou d' une maladie qui persiste après la fin du traitement ou de la maladie
séquelle	: maladie/s conséquence d' un traitement ou d' une maladie qui persiste après la fin du traitement ou de la maladie
Séquelle	: maladie/s suite ou complication , plus ou moins tardive et durable , d' une maladie 
Séquelle	: maladie/s suite ou complication , plus ou moins tardive et durable , d' une maladie
séquelles esthétiques	(par exemple cicatrice importante après une opération)
séquelles esthétiques	(par exemple cicatrice après une opération)
séquelles esthétiques	(par exemple cicatrice après une opération)
sérum physiologique	(par exemple liquide ressemblant à celui dans lequel baignent les cellules)
sérum physiologique	(par exemple liquide ressemblant à celui dans lequel baignent les cellules)
Sexologue	: maladie/s aide la personne malade et son conjoint à gérer les difficultés sexuelles liées à la maladie et ses traitements
Sexologue	: maladie/s le sexologue aide la personne malade et son conjoint à gérer les difficultés sexuelles liées à la maladie et ses traitements
SIDA	(maladie/s Syndrome d' Immunodéficience Acquise)
SIDA	se caractérise par l' apparition d' infections opportunistes graves , des cancers , un état de faiblesse extrême ou des maladies plus rares
signes cutanés	(maladie/s hyperkératose)
signes d' insuffisance vertébro-basilaire	: vertiges , troubles ophtalmologiques , syndrome de Claude Bernard Horner
signes dits « cérébelleux »	maladie/s L' incoordination motrice , les troubles de l' équilibre et de la marche
signes neurovégétatifs	: trouble/s fièvre , trouble du rythme cardiaque
signes précurseurs de l' accident vasculaire cérébral	: trouble/s engourdissement , difficultés d' élocution , vision trouble , nausées , vertiges , tremblements
SMN	(appelé/e protéine de « survie du motoneurone »)
soins dentaires	(y compris un simple détartrage)
sonde nasogastrique	(sonde introduite dans le nez)
sous-cutanée	(appelé/e sous la peau)
sphincter	appelé/e muscle circulaire
spiromètre incitatif	appelé/e appareil respiratoire
splénectomie	(appelé/e retirer la rate par chirurgie)
splénectomisés	(notamment personnes à qui on a retiré la rate)
spondylarthropathies	veut dire On appelle maladie/s un groupe de maladie qui peuvent se succéder à un degré divers chez une personne , ou dans sa famille et qui présentent des facteurs communs
spondylarthropathies	veut dire On appelle maladie/s un groupe de maladie qui peuvent se succéder à un degré divers chez une personne , ou dans sa famille et qui présentent des facteurs communs
spondylarthropathies	telles que l' arthrite réactionnelle
spondylarthropathies	telles que l' arthrite réactionnelle
stéatorrhée	(trouble/s émission de selles graisseuses)
sténose	par exemple également appelé un rétrécissement du canal anal
sténose	également appelé un rétrécissement du canal anal
sternum	(os qui se trouve au milieu du thorax , entre les côtes)
stimulateur cardiaque	(maladie/s « pacemaker »)
stimulateur cardiaque	(maladie/s « pacemaker »)
stoma	signifie bouche
stomie	On regroupe sous le nom l' abouchement d' une partie de l' intestin à la peau
stomie	On regroupe sous le nom de l' abouchement d' une partie de l' intestin à la peau
striées de sang	ou selles sanglantes
substances analogues à l' hormone LHRH	qu' on appelle agonistes de la LHRH
SWS	et maladie/s SJS2
symptôme	: maladie/s manifestation anormale provoquée par la maladie sur l' organisme (gêne , douleur , brûlure , sensation d' étouffement
symptôme	: maladie/s manifestation anormale provoquée par la maladie sur l' organisme 
symptôme	: maladie/s manifestation anormale provoquée par la maladie sur l' organisme
symptôme	: maladie/s manifestation anormale provoquée par la maladie sur l' organisme
symptôme	: maladie/s manifestation anormale provoquée par la maladie sur l' organisme
symptôme	: maladie/s manifestation anormale provoquée par la maladie sur l' organisme (gêne , douleur , brûlure , sensation d' étouffement , tache , etc
symptôme	: maladie/s manifestation anormale provoquée par la maladie sur l' organisme (gêne , douleur , brûlure , sensation d' étouffement , tache , etc
symptômes de dépression	(notamment perte d' intérêt , tristesse , perte d' estime de soi)
symptômes de la ménopause	notamment les bouffées de chaleur
Symptômes digestifs principaux	: maladie/s diarrhée , douleurs abdominales , ballonnements et gaz , intolérance au lactose
symptômes neurologiques	(trouble/s crises d' épilepsie , troubles de la vigilance)
symptômes neurologiques	comme incluent un engourdissement ou un fourmillement
Syndrome	: maladie/s Ensemble de signes qui définissent cliniquement un état ou une maladie
syndrome de Koenig	(Des douleurs à type de coliques intestinales intermittentes avec ballonnement pouvant durer 1 à 2 jours et suivies d' une débâcle diarrhéique fétide
syndrome de Landau et Kleffner	par exemple trouble/s troubles intellectuels , touchant par exemple le langage
syndrome de mort subite inexpliquée	(maladie/s SUDS)
Syndrome de Stark-Kaeser Fibrodysplasie ossifiante progressive	appelation La fibrodysplasie ossifiante progressive (FOP)
syndrome du canal lent	(prolongement de l'ouverture du RACh)
syndrome du canal rapide	(fermeture trop rapide du RACh)
syndrome parkinsonien	(lenteur , rigidité , tremblement)
syndrome post-embolisation	consiste en une douleur , des nausées , des vomissements et de la fièvre
syndrome primaire des antiphospholipides	on parle de maladie/s Lorsque les thromboses et la présence d' anticorps anti-phospholipides surviennent de façon isolée , sans autre maladie auto-immune associée
syndrome sec de Gougerot-Sjögren	(appelé/e sécheresse de l' œil et de la bouche)
syndrome sec de Gougerot-Sjögren	(appelé/e sécheresse de l' œil et de la bouche)
syndromes de détresse respiratoire aigüs	(notamment SDRA)
syndromes parkinsoniens	on les appelle maladie/s certaines maladies conduisent à un tremblement de type parkinsonien
syphilis congénitale	(maladie/s des anomalies chez le bébé)
Syphilis latente	: maladie/s durant cette phase , qui peut durer de 1 à 25 ou 30 ans , la maladie ne donne aucun symptôme et n' est pas contagieuse
Syphilis tertiaire , non contagieuse	: maladie/s chez environ 25-40 des personnes atteintes non traitées , des symptômes finissent par apparaître , la maladie ayant gravement atteint soit le cerveau , soit les os , soit l' appareil cardiovasculaire
système nerveux central	c' est-à-dire le cerveau et la moelle épinière
systole	ou contraction du coeur
tachycardie	(trouble/s accélération excessive du cœur)
tachycardie	(accélération du rythme des battements cardiaques)
tachycardies ventriculaires	(accélération du rythme)
technique	(appelé/e également TENS
technique	(appelé/e également TENS
tératogène	c'est-à-dire entraîne des malformations foetales chez la femme enceinte
Test de diagnostic rapide	(maladie/s TDR)
test direct à l' antiglobuline ou encore test de Coombs direct	appelé/e test sanguin simple et rapide
testostérone	(maladie/s hormones sexuelles mâles)
testostérone	(maladie/s hormones sexuelles mâles)
tests d' imagerie	(radiographie , tomodensitométrie ou « scan »)
tests d' imagerie	tels que ; autres maladie/s le tomodensitogramme ou l' IRM
thalassémies	(maladie/s anémies congénitales avec une anomalie caractéristique de synthèse d' une partie de l' hémoglobine)
thalassémies	(maladie/s anémies congénitales avec une anomalie caractéristique de synthèse d' une partie de l' hémoglobine)
thérapie enzymatique substitutive	(maladie/s TES , ou enzymothérapie substitutive)
thrombolyse	consiste à dissoudre le caillot par l' utilisation de médicaments
thrombolytiques	(médicaments qui favorisent la dissolution des caillots)
thrombopénie	(La diminution des plaquettes)
thrombopénie	(La diminution des plaquettes)
thrombopénie	(une baisse du nombre de plaquettes)
thrombopénie	(une baisse du nombre de plaquettes)
thrombus	(appelé/e caillot sanguin)
tissu	: ensemble de cellules qui ont une même fonction
tissu	: ensemble de cellules qui ont une même fonction
tissu	: ensemble de cellules qui ont une même fonction
tissu	: ensemble de cellules qui ont une même fonction
tissu	: ensemble de cellules qui ont une même fonction
tissu	: ensemble de cellules qui ont une même fonction
Tissu	: ensemble de cellules qui ont une même fonction
Tissu	: ensemble de cellules qui ont une même fonction
Tissu	: par exemple ensemble de cellules identiques qui ont une même fonction (tissu musculaire , tissu osseux par exemple )
tissu	: par exemple ensemble de cellules qui ont une même fonction (tissu musculaire ou tissu osseux par exemple )
tissu	par exemple tissu musculaire , tissu osseux
Tissu	par exemple tissu musculaire , tissu osseux , tissu épithélial
tissu	(par exemple tissu musculaire , tissu osseux)
tissu	(par exemple tissu musculaire , tissu osseux)
tissu	(par exemple tissu musculaire , tissu osseux)
tissu	(par exemple tissu cutané)
tissu	(par exemple tissu cutané)
Tissu	(par exemple tissu musculaire , tissu osseux , tissu épithélial)
tissu ostéoide	appelé/e tissu osseux jeune
tissu ostéoide	appelé/e tissu osseux jeune
tissus insulino-sensibles	(tissus adipeux ou musculaires , foie)
totalement muet	: maladie/s il n' y a aucun symptôme
toxines	(aflatoxine)
traitement anticoagulant	(rendant le sang plus «clair»)
traitement anticoagulant	(notamment par antivitamines K)
traitement anticoagulant	tel que le Coumadin
traitement hormonal substitutif	(THS)
traitement hormonal substitutif	(THS)
traitement local	(traitement limité à une région bien définie)
traitement local ( traitement locorégional )	: consiste à traitement qui consiste à agir directement sur la tumeur ou sur la région où elle est située
traitement local ( traitement locorégional )	: consiste à traitement qui consiste à agir directement sur la tumeur ou sur la région où elle est située
traitement local / traitement locorégional	: consiste à traitement qui consiste à retirer ou à agir directement sur la tumeur dans la prostate
traitement local / traitement locorégional	: consiste à traitement qui consiste à retirer ou à agir directement sur la tumeur dans la prostate
Traitement local ou loco-régional	: consiste à traitement qui consiste à agir directement sur la tumeur de l' ovaire ou sur la région où est située la tumeur
Traitement local ou loco-régional	: consiste à traitement qui consiste à agir directement sur la tumeur de l' ovaire ou sur la région où est située la tumeur
traitement local/traitement locorégional	: consiste à traitement qui consiste à agir directement sur la tumeur ou sur la région où est située la tumeur
traitement local/traitement locorégional	: consiste à traitement qui consiste à agir directement sur la tumeur ou sur la région où est située la tumeur
traitement local/traitement locorégional	: consiste à traitement qui consiste à agir directement sur la tumeur ou sur la région où est située la tumeur
traitement suspensif	c' est-à-dire maladie/s si on l' arrête , la maladie repart
Traiter un cancer	consiste à éliminer la tumeur et à supprimer les cellules cancéreuses
transducteur	appelé/e appareil tenu à la main
transmission autosomique dominante	maladie/s la maladie se transmet de de manière héréditaire d' une génération à l' autre
transmission autosomique récessive	signifie les parents ne sont pas malades , mais qu' ils sont tous les deux porteurs d' un exemplaire défectueux du gène SMN1
Traumatismes importants ou faibles à répétition	(travaux pénibles , sports violents , lésion du ménisque)
trithérapie	appelée maladie/s une association très efficace de plusieurs traitements antiviraux
trouble anxieux généralisé	Autres noms : trouble/s trouble d' anxiété généralisée
trouble de l' insulino-sécrétion	(trouble/s diminution des capacités insulino-sécrétoires aboutissant à terme à une insulinopénie profonde)
trouble du rythme cardiaque gravissime	appelé fibrillation ventriculaire
trouble du rythme ventriculaire avec fibrillation ventriculaire	(maladie/s rythme cardiaque rapide et anarchique)
trouble mictionnel	(trouble/s brûlures en urinant , fréquence normale des mictions)
Trouble subit de la parole	: trouble/s difficulté à parler , à articuler ou à comprendre les mots
Trouble subit de la vue	: trouble/s brouillée , diminuée , double
troubles	tels que trouble/s anxiété , maux de tête et insomnie
troubles de conscience	(trouble/s l' enfant dort beaucoup et ne réagit pas aux stimulations)
troubles de l' appétit	: trouble/s altération du goût , anorexie , nausées et vomissements
troubles de l' audition , du langage ou de la parole	(trouble/s difficultés à articuler , à trouver ses mots)
troubles de l' élocution	(trouble/s gêne pour parler)
troubles de l' élocution ou dysarthrie	(trouble/s une gêne pour parler)
troubles de l' érection	(problèmes de régulation de la pression sanguine)
Troubles de l' humeur	: trouble/s Anomalies psychologiques de type dépression , excitation ou anxiété
troubles de la conduction électrique	(maladie/s bloc auriculo-ventriculaire ou dysfonction sinusale)
troubles de la déglutition	(trouble/s problèmes pour avaler)
troubles de la déglutition	(trouble/s des difficultés pour avaler)
troubles de la déglutition	(trouble/s les difficultés à avaler)
troubles de la marche	(trouble/s retard à l’acquisition de la marche, chutes, déficit des muscles releveurs des pieds qui entraînent un steppage)
troubles de la marche	(trouble/s retard à l'acquisition de la marche, chutes, déficit des muscles releveurs des pieds qui entraînent un steppage)
troubles de la marche	(trouble/s retard à l'acquisition de la marche, chutes, déficit des muscles releveurs des pieds qui entraînent un steppage)
troubles de la marche	(trouble/s retard à l'acquisition de la marche, chutes, déficit des muscles releveurs des pieds qui entraînent un steppage)
troubles de la parole	(trouble/s dysarthrie)
troubles de la parole	: difficultés d' articulation , rythme saccadé , voix grinçante ou assourdie
troubles de la sensibilité	(maladie/s fourmillements , engourdissements , douleurs)
troubles de la sensibilité d' un membre	(fourmillements , engourdissement)
troubles de la sensibilité et des sens	(trouble/s fourmillements , engourdissements , hallucinations auditives , visuelles)
troubles des glucides	(notamment trouble/s diabète de type 2 notamment)
troubles des lipides associés	(taux élevé de cholestérol)
troubles des règles	(trouble/s absence des règles ou aménorrhée , allongement du cycle)
troubles digestifs	(trouble/s nausées , vomissements)
troubles digestifs	(trouble/s nausées , diarrhées)
troubles digestifs	(trouble/s nausées , diarrhées)
troubles digestifs	à type trouble/s nausées ou vomissements
troubles digestifs	à type trouble/s nausées ou vomissements
troubles digestifs	à type de trouble/s nausées ou vomissements
troubles digestifs	à type de trouble/s nausées ou vomissements
troubles du rythme	(trouble/s anomalie du rythme ventriculaire , sous la forme d' un emballement du cœur)
Troubles du rythme cardiaque	: trouble/s Anomalies des battements du cœur
Troubles du rythme cardiaque	: trouble/s lorsque les circuits électriques du cœur sont abîmés par l' infarctus
troubles du rythme précoce	(tachycardie/arythmie supraventriculaire ou ventriculaire)
troubles du rythme ventriculaire	(maladie/s tachycardie ou emballement du cœur)
troubles du rythme ventriculaire rapide	(trouble/s Torsades de pointes)
Troubles du système nerveux central	: trouble/s troubles du sommeil , anxiété , confusion , difficultés de concentration , perte de mémoire , dépression
troubles du transit	à type de trouble/s diarrhée
troubles gastro-intestinaux	(trouble/s nausées , vomissements , diarrhées ou douleurs abdominales)
troubles moteurs	(trouble/s troubles de la marche)
troubles moteurs	(trouble/s fatigabilité , crampes , tremblement des extrémités)
troubles neurologiques	(trouble/s maux de tête , épilepsie , troubles de la vision et de la sensibilité au niveau des membres)
troubles neurologiques	comme trouble/s des vertiges , une vision double ou une diminution brutale de la vue , des troubles de la sensibilité d' un membre , ou encore une faiblesse voire une paralysie d' un côté du corps
troubles neurologiques	D' autres comme trouble/s des crises d' épilepsie
troubles neurologiques provoqués par des métastases	: trouble/s compression médullaire , épilepsie , hypertension intracrânienne
troubles ophtalmologiques	(trouble/s réduction champ visuel du côté gauche ou droit ou bilatéral , trouble de la sensibilité et de la coordination)
troubles psychiques	(trouble/s peur panique , troubles de la mémoire , confusion , perte de connaissance , absences)
troubles psychologiques	(maladie/s anxiété , dépression , perte de confiance et appréhension de l' avenir)
troubles sensitifs	(insensibilité d' une partie du corps)
troubles sexuels variés	(trouble/s diminution de la libido, des troubles de l’éjaculation ou de l’érection)
troubles somatiques	: trouble/s Amaigrissement ;   Pâleur ;   Perte d' appétit ;   Insomnie ou somnolence ;   Infections ORL fréquentes ;   Troubles de l' attention , de la mémoire , du caractère et de l' émotivité ;   Tics , grimaces , bégaiement
troubles urinaires	(trouble/s difficulté à se retenir ou sensation de ne pas avoir vidé sa vessie)
troubles urinaires	: trouble/s difficultés à uriner , besoins fréquents , sang dans les urines
troubles urinaires	: trouble/s mictions fréquentes , mictions urgentes avec parfois des fuites , infection urinaire sans fièvre , petits saignements ou élimination par les urines de tissus détruits par les ultrasons
troubles urinaires	: trouble/s mictions fréquentes mictions urgentes avec parfois des fuites , infection urinaire sans fièvre , petits saignements ou élimination par les urines de tissus détruits par les ultrasons
troubles urinaires	trouble/s adénome de la prostate
troubles urinaires	trouble/s adénome de la prostate
troubles vasomoteurs	(trouble/s troubles de la contraction des vaisseaux sanguins)
troubles végétatifs	(trouble/s rougeur du visage , salivation , perte d' urine)
troubles visuels	(trouble/s vision double ou floue)
TSH	(trouble/s traitement hormonal substitutif)
tuberculose extra-pulmonaire	(ou maladie/s extra-thoracique)
tumeur	appelé/e adénome hypophysaire
Tumorectomie	consiste à opération qui consiste à retirer une tumeur
Tumorectomie	: consiste à opération qui consiste à retirer une tumeur
tuyau	appelé/e cathéter
ulcérations	(trous dans le cartilage
ultrasons	(ondes sonores à de très hautes fréquences)
un accident sportif	(par exemple placage au rugby)
un adénocarcinome	appelé/e Un cancer qui se développe à partir d' une glande
un adénocarcinome	appelé/e Un cancer qui se développe à partir d' une glande
un anticorps monoclonal	appelé/e trastuzumab
un anti-inflammatoire anti-stéroïdien	(AINS)
un appareil CPAP	aussi appelé « générateur de débit »
un appareil de radioscopie	(appelé/e « simulateur »)
Un autre type d' hormonothérapie	consiste à administrer des médicaments qui entrent en compétition avec la testostérone , bloquent son fonctionnement et empêchent son action
Un autre type d' hormonothérapie	consiste à administrer des médicaments qui entrent en compétition avec la testostérone , bloquent son fonctionnement et empêchent son action
un bilan d' extension du cancer	c' est-à-dire savoir si des cellules cancéreuses se sont propagées dans d' autres parties de l' organisme
un bilan local	c' est-à-dire savoir si la tumeur s' est développée localement
un bilan local	c' est-à-dire il cherche à savoir si la tumeur s' est développée localement
Un cancer	est un/e maladie/s une maladie de la cellule
Un cancer	est un/e maladie/s une maladie de la cellule
Un cancer	est un/e maladie/s est une maladie de la cellule
Un cancer	est un/e maladie/s une maladie de la cellule
Un cancer	est un/e maladie/s une maladie de la cellule
Un cancer	est un/e maladie/s une maladie de la cellule
Un cancer	est un/e maladie/s une maladie de la cellule
Un cavernome cérébral	est un/e ne malformation des vaisseaux sanguins (qui sont anormalement dilatés ) située au niveau du cerveau
Un cavernome cérébral	aussi appelé angiome caverneux
un choc mineur	par exemple se briser une côte en toussant
un déficit neurologique	par exemple hémiplégie
Un dépistage	consiste à détecter un cancer avant qu' il ne soit palpable ou qu' il ne se traduise par un signe anormal
Un dépistage	consiste à détecter un cancer avant qu' il ne soit palpable ou qu' il ne se traduise par un signe anormal
Un dépistage 	consiste à détecter un cancer avant qu' il ne soit palpable ou qu' il ne se traduise par un signe anormal
un déséquilibre hydrique	comme par exemple lorsqu'il y a trop d'eau qui est laissé échappée par le côlon
un douloureux brûlement urinaire	(parfois appelé « chaude-pisse »)
un érythème	c'est-à-dire une rougeur de la peau et des vésicules
un essai thérapeutique	également appelé/e essai clinique
un examen	appelé trouble/s électromyogramme
un examen de dépistage	est un/e maladie/s un examen qui , effectué avant l' apparition des symptômes , permet de diminuer les conséquences de la maladie
un examen standard	est un/e ; c'est-à-dire trouble/s il est réalisé de manière systématique lorsqu' un patient se plaint de troubles digestifs
Un fécalome	(amas de matières fécales desséchées)
un germe pathogène	c'est-à-dire un virus ou une bactérie
Un grain de beauté normal	est un/e soit de couleur brun clair , brun , brun foncé , soit de couleur chair , sa teinte est uniforme et les contours sont bien définis
Un grain de beauté normal	est un/e soit de couleur brun clair , brun , brun foncé , soit de couleur chair , sa teinte est uniforme et les contours sont bien définis
un ictère	(coloration jaune de la peau)
un ictère	(coloration jaune de la peau)
un inhalateur de secours	pompe bleue
un liquide physiologique	(par exemple la matière fécale)
un liquide physiologique	(par exemple de la matière fécale)
un lumbago	par exemple Il s' agit d' une douleur qui survient brutalement , en général après un effort qui peut être soit violent et inhabituel , soit banal comme par exemple se pencher sur un lavabo
un lumbago	par exemple Il s' agit d' une douleur qui survient brutalement , en général après un effort qui peut être soit violent et inhabituel , soit banal comme par exemple se pencher sur un lavabo
un masque	par exemple l'appareil respiratoire N95
Un muscle	est un/e un tissu qui a la propriété de se contracter
Un organe	est un/e une partie d'un être vivant ayant une fonction précise pour lui permettre de vivre
un organe pair	c' est-à-dire il vit avec un « double » de lui-même dans le corps (un de chaque côté du cœur)
un orthopantomogramme	(OPT)
un orthopantomogramme	, radiographie des deux maxillaires
un phénomène myotonique	c'est-à-dire une sensation de raideur musculaire
Un prélèvement	consiste à enlever des cellules (cytoponction ) ou un fragment de tissu dans l' anomalie du sein (biopsie )
Un prélèvement	consiste à enlever un fragment de cellules ou de tissus de l' anomalie trouvée au niveau du rectum ou dans l' abdomen
Un prélèvement	consiste à enlever un fragment de cellules ou de tissus de l' anomalie trouvée au niveau du rectum ou dans l' abdomen
Un prélèvement	consiste à prendre un fragment de tissu ou du liquide dans le but de l' analyser au microscope
Un prélèvement	consiste à prendre un fragment de tissu ou du liquide dans le but de l' analyser au microscope
un prélèvement capillaire	(par exemple on pique avec une petite aiguille une zone riche en petits vaisseaux sanguins , un doigt par exemple)
un prélèvement chirurgical	appelé/e biopsie chirurgicale
Un prélèvement percutané	consiste à prélever à travers la peau des cellules ou des fragments de tissus dans la lésion découverte dans le sein
un premier examen	appelé/e examen extemporané
un professionnel en relation d' aide	par exemple comme un psychologue , un travailleur social ou un sexologue
un professionnel en relation d' aide	par exemple comme un psychologue , un travailleur social ou un sexologue
un professionnel en relation d' aide	par exemple comme un psychologue , un travailleur social ou un sexologue
un stress psychologique	(maladie/s licenciement , harcèlement au travail)
un stress psychologique	(maladie/s licenciement , harcèlement au travail)
Un syndrome de Raynaud	se traduit par une décoloration des doigts au froid , puis une phase de recoloration douloureuse
Un syndrome de Raynaud	se traduit par une décoloration des doigts au froid , puis une phase de recoloration douloureuse
un syndrome paranéoplasique	(fièvre au long cours , polyglobulie , hypercalcémie)
un système immunitaire affaibli par la maladie	(comme l’infection à VIH et le cancer)
Un toucher rectal	consiste à à palper le rectum pour l' examiner
Un toucher rectal	consiste à palper le rectum pour l' examiner
Un toucher rectal	consiste à examiner la prostate en la palpant avec le doigt à travers la paroi du rectum
Un toucher rectal	consiste à examiner la prostate en la palpant avec le doigt à travers la paroi du rectum
un traitement par injection locale	appelé/e infiltration
un traitement supplémentaire	(appelé/e traitement adjuvant)
un traitement symptomatique	à savoir ; c' est-à-dire médicaments pour lutter contre la fièvre et la douleur , à savoir des antipyrétiques et des antalgiques , voire des anti-inflammatoires
un trouble de la circulation	: trouble/s le sang ne s'écoule pas à la vitesse normale, il n'est plus assez fluide, le taux de prothrombine est trop élevé
un trouble de la réfraction oculaire	(trouble/s problème visuel)
un trouble de la ventilation bronchique	telle trouble/s une tumeur bénigne ou maligne , une sténose bronchique
un trouble ventilatoire obstructif	c' est à dire une obstruction des voies respiratoires empêchant plus ou moins l' air de passer
