Column1	Column2
l'indice de masse corporelle	( IMC)
L'indice glycémique	(IGIV)
L'indice glycémique (IG)	est un/e  une mesure de la capacité d'un carbohydrate (par exemple le sucre ou l'amidon) à affecter les taux de sucre dans le sang
L'infection des voies urinaires sans complications 	(IVU)
L'infection des voies urinaires sans complications (IVU)	est un/e maladie une maladie fréquente chez les femmes jeunes
l'infection du pied diabétique	(maladie sepsis)
l'infection du système nerveux central 	(méningite)
L'infection fongique des ongles de pied	est un/e affection/s une affection courante, qui a un faible risque de complications et peu de risques de santé associés
l'infection intra-utérine	(infections à l'intérieur de l'utérus)
l'infiltration	(par exemple corticoïde)
L'infirmité motrice cérébrale	est un/e trouble/s un terme englobant utilisé pour décrire un trouble physique non-progressif du mouvement ou de la posture qui est acquis au tout début de la vie, et qui est consécutif à des complications du développement cérébral
L'infirmité motrice cérébrale	(IMC)
L'infirmité motrice cérébrale (IMC)	est un/e trouble/s ; ou <non> un trouble du mouvement provoqué par des lésions cérébrales avant, pendant ou peu de temps après la naissance
l'initiative globale pour la maladie pulmonaire obstructive 	(maladie GOLD)
l'injection faite  en aveugle 	c'est à dire sans imagerie
l'insertion d'un tube mince (cathéter) dans l'urètre	c'est-à-dire  un tube relié à la vessie par lequel l'urine est libérée du corps
L'insuffisance cardiaque	est un/e maladie une maladie complexe, qui survient lorsque le coeur ne pompe pas le sang assez efficacement pour répondre aux besoins de l'organisme
L'insuffisance cardiaque	se traduit par maladie l'incapacité de la cavité inférieure du muscle cardiaque à se remplir ou à expulser normalement du sang en raison d'une maladie cardiaque de quelque origine que ce soit
L'insuffisance cardiaque chronique	est un/e trouble/s un trouble qui se caractérise par une incapacité du coeur à pomper le sang et à faire circuler correctement l'oxygène dans l'organisme
L'insuffisance cardiaque chronique 	(ICC)
L'insuffisance cardiaque chronique (ICC)	est un/e maladie une maladie grave, touchant principalement les patients âgés
l'interaction parent-enfant ou la sensibilité maternelle	(c'est-à-dire  à quel point le proche réagit de manière adaptée et opportune)
L'intervention comportementale intensive précoce 	(trouble/s ICIP)
L'intervention coronarienne percutanée	est considérée comme maladie le traitement standard de la maladie coronarienne pour améliorer les symptômes de douleur thoracique liée au coeur
lipoprotéine de haute densité 	(maladie HDL)
liquides intraveineux	(le liquide est administré directement dans un vaisseau sanguin)
L'IRA	est défini/e cliniquement par une augmentation de la créatinine sérique et une diminution du taux de filtration glomérulaire
l'irrigation saline	 ( injecter une solution saline à travers la sonde et l'observer à l'intérieur de l'estomac par ultrasons)
L'ischémie critique des membres inférieurs	survient maladie lorsque le flux sanguin vers les jambes est réduit en raison de l'aggravation de la maladie artérielle périphérique
L'obésité 	est un/e  un important facteur de risque pour plusieurs maladies chroniques
L'OHB	consiste à maladie faire respirer de l'oxygène pure au patient dans une chambre spécialement prévue à cet effet pendant une heure et demie environ tous les jours sur une période de 10 à 20 jours
L'oligoamnios	est un/e affection/s une affection qui se caractérise par la présence insuffisante de liquide autour du bébé dans l'utérus
longue durée 	(chronique)
L'ophtalmopathie thyroïdienne	est un/e maladie ; affection/s une affection auto-immune affectant 50  pour cent  des patients atteints de la maladie de Basedow
L'Organisation mondiale de la Santé	( OMS)
l'os mandibulaire	(mâchoire)
l'os mandibulaire 	(mâchoire)
L'ostéoarthrite	est un/e maladie ; ou une maladie des articulations comme le genou ou la hanche
L'ostéoarthrite	(OA)
L'ostéoarthrite (OA)	est un/e maladie une maladie des articulations
L'ostéogenèse imparfaite	est également connue sous le nom de maladie maladie des os de verre
l'ostéo-odonto-kératoprothèse 	(OOKP)
L'otite moyenne aiguë	est un/e affection/s une affection fréquente chez l'enfant qui se caractérise par une inflammation de l'espace situé derrière le tympan (la cavité de l'oreille moyenne)
L'otite moyenne aiguë	(OMA)
L'otite moyenne aiguë	, ; ou infection de l'oreille moyenne
L'otite moyenne aiguë (OMA)	est un/e maladie une maladie infantile courante
L'otite moyenne aiguë (OMA)	ou infection de l'oreille moyenne
l'otite moyenne aiguë récidivante	 défini ; définie comme ;  au moins trois infections aiguës de la cavité de l'oreille moyenne sur une période de six mois, ou au moins quatre épisodes par an
L'otite séreuse	est l'une des affection/s une des affections les plus courantes de la petite enfance
l'oxycodone	par exemple Percocet, Endone
L'oxygénothérapie	est incluse maladie soins standards pour les personnes atteintes de maladies pulmonaires chroniques
lunettes multifocales	( verres à foyer progressif (VFP) ou lunettes bifocales)
L'urticaire	est un/e maladie une maladie de peau commune caractérisée par des plaques irritantes qui peuvent apparaître à n'importe quel endroit sur la peau
l'utilisation d'une isolation thermique	(par exemple couvertures réfléchissantes)
macula	(la zone centrale de la rétine)
malacie	signifie  mollesse, mou 
maladie	(maladie maladie de Crohn versus colite ulcéreuse)
maladie cardiaque coronarienne	(MC ; un rétrécissement des artères alimentant le coeur)
maladie cardiovasculaire	(maladie ; par exemple personnes souffrant d'hypertension, ayant un taux accru de lipides sériques ou souffrant de diabète)
maladie cardiovasculaire	(maladie ; y compris les maladies cardiaques et les AVC)
maladie chronique	, maladie cardiopathie
maladie d'Alzheimer	ou d'autres maladie démences
maladie de Creutzfeldt-Jakob	( d'autres maladies à prion)
maladie de Creutzfeldt-Jakob (MCJ) 	 maladie ; ou d'autres maladies à prion
maladie de décompression	 maladie ; ou maladie des caissons
maladie de Ménière	 maladie ; ou syndrome de Ménière
maladie de Ménière	 maladie ; ou syndrome de Ménière
maladie des motoneurones	(MMN)
maladie du greffon contre l'hôte	(les cellules immunitaires du donneur reconnaissent les cellules du corps du receveur comme des cellules étrangères et les attaquent)
maladie du greffon contre l'hôte	(ou ' MGCH ')
maladie du motoneurone	(MMN)
maladie du motoneurone	(MMN)
maladie du motoneurone	également connue sous le nom de  sclérose latérale amyotrophique 
maladie du motoneurone 	(MMN)
maladie du motoneurone (MMN)).	(MMN)
maladie localement avancée	(cancer de plus de 5 cm et/ou propagation aux tissus environnants et/ou aux ganglions lymphatiques)
maladie métastatique	(maladie Lorsque le cancer se propage au-delà du sein)
maladie pulmonaire	appelée maladie lésion pulmonaire aiguë 
maladie pulmonaire	appelée syndrome de détresse respiratoire aiguë
maladie pulmonaire chronique	(maladies affectant les poumons)
maladie pulmonaire chronique	(MPC)
maladie pulmonaire chronique (MPC)	connue sous le nom de maladie lésions pulmonaires causées par la ventilation mécanique
maladie pulmonaire chronique (MPC)	connues sous le nom de maladie des lésions pulmonaires à plus long terme
maladie pulmonaire grave	 maladie ; telle qu' une insuffisance respiratoire aiguë
maladie pulmonaire interstitielle	(MPI)
maladie pulmonaire interstitielle 	(maladie MPI)
maladie pulmonaire obstructive chronique	(maladie MPOC)
maladie pulmonaire obstructive chronique	(maladie MPOC)
maladie pulmonaire obstructive chronique	(maladie MPOC)
maladie pulmonaire obstructive chronique 	(MPOC)
maladie rénale chronique	(maladie MRC)
maladie rénale chronique	(MRC)
maladie rénale chronique 	(maladie MRC)
maladie rénale chronique ; MRC	(maladie une fonction rénale diminuée)
maladie rénale chronique ; MRC	(maladie une fonction rénale diminuée)
maladie rénale terminale	(maladie insuffisance rénale)
maladie résiduelle	( la quantité de tumeur encore présente après la chirurgie)
maladie réversible des voies respiratoires	(maladie asthme ou broncho-pneumopathie chronique obstructive comportant une composante obstructive réversible)
maladie réversible des voies respiratoires	(asthme)
maladie réversible des voies respiratoires	(ou broncho-pneumopathie chronique obstructive comportant une composante obstructive réversible)
maladie vasculaire périphérique	(MVP)
maladie virale	 maladie ; telle que l'hépatite ou le VIH
maladies	(maladie ; telles que l'infarctus du myocarde ou l'AVC)
maladies	 maladie ; notamment l'athérosclérose, le diabète et l'hypertension
maladies	 maladie ; telles que ;  l'asthme
maladies affectant le système immunitaire	(maladie diabète, VIH/SIDA, receveurs de transplantations d'organes)
maladies allergiques	 maladie ; notamment l'asthme
maladies allergiques	 maladie ; telles que l'eczéma et l'asthme
maladies autosomiques récessives	ce qui signifie ils n'ont généralement pas de symptômes.
maladies cardiovasculaire	comme maladie les crises cardiaques
maladies cardiovasculaires	(maladie MCV)
maladies cardiovasculaires	(maladie maladie cardiaque ou attaque vasculaire cérébral, AVC)
maladies cardiovasculaires	comme maladie ; ou les crises cardiaques ou les accidents vasculaires cérébraux
maladies cardiovasculaires	et maladie pathologies chroniques
maladies cardiovasculaires	notamment maladie ; ou les crises cardiaques ou les accidents vasculaires cérébraux [AVC]
maladies cardiovasculaires	, les crises cardiaques ou les accidents vasculaires cérébraux
maladies cardio-vasculaires	(maladie ; notamment crises cardiaques, d'AVC et de maladies vasculaires périphériques)
maladies chroniques	comme maladie l'asthme et le diabète
maladies chroniques	comme maladie la mucoviscidose et les cancers pédiatriques
maladies chroniques	est un/e maladie ; telles que le diabète, les cancers et de maladie cardio-vasculaire
maladies chroniques	 maladie ; telles que les maladies cardiovasculaires, l'ostéoporose et la démence
maladies chroniques	 maladie ; y compris la bronchectasie
maladies chroniques	 maladie les maladies cardiovasculaires, le diabète, l'hypertension et les maladies rénales
maladies chroniques du foie	principalement maladie la cirrhose biliaire primitive et la cholangite sclérosante primitive
maladies de la société d'abondance	 maladie ; telles que l'AVC et les crises cardiaques
maladies dégénératives	(par exemple dystrophie myotonique)
maladies dégénératives	(par exemple : dystrophie myotonique
maladies du système nerveux	y compris maladie la maladie de Parkinson
maladies en phase stable 	(dont maladie des maladies gastro-intestinales, cardiovasculaires, neurologiques, oculaires, dermatologiques, rhumatismales, rénales, endocriniennes ou non précisées)
maladies génétiques les plus courantes	(maladie la thalassémie, la drépanocytose, la mucoviscidose ou la maladie de Tay-Sachs)
maladies hématologiques	(liées au sang)
maladies hématologiques	(liées au sang)
maladies hépatiques	 maladie ; en particulier cirrhose décompensée
maladies héréditaires	(génétiques)
maladies infectieuses	 (maladie ; par exemple le Sida, l'hépatite et la tuberculose)
maladies infectieuses	(y compris le VIH et le SIDA)
maladies infectieuses	(comme le le SIDA, l'hépatite et la tuberculose)
maladies infectieuses 	 maladie ; telles que ; notamment le Sida, l'hépatite et la tuberculose
maladies inflammatoires chroniques	telles que l'arthrite rhumatoïde, l'oesophagite et l'inflammation post-opératoire
maladies inflammatoires chroniques de l'intestin 	(MICI)
maladies inflammatoires de l'intestin	(maladie maladie de Crohn et colite ulcéreuse)
maladies musculaires	connues sous le nom de maladie ; trouble/s troubles myotoniques
maladies musculaires	 maladie ; telles que la dystrophie myotonique et la myotonie congénitale
maladies non psychiatriques	 maladie ; telles que du diabète et des cardiopathies
maladies parodontales	(gencives)
maladies pulmonaires	comme maladie la pneumoconiose
maladies pulmonaires chronique	(maladie broncho-pneumopathie chronique obstructive ou BPCO, une combinaison d'emphysème et de bronchite chronique)
maladies pulmonaires chroniques	 maladie ; telles que l'emphysème et la bronchite chronique
maladies pulmonaires chroniques	, ; telles que 'emphysème et la bronchite chronique
maladies pulmonaires obstructives chroniques	, MOPC
maladies rares bulleuses de la peau	, maladie l pemphigoïde des membranes muqueuses et l'épidermolyse bulleuse acquise
maladies respiratoires	 maladie ; telles que les pneumonies dues à la bactérie Streptococcus pneumoniae, d'autres pneumonies non nosocomiales et des exacerbations aiguës de la BPCO
maladies sexuellement transmissibles	(MST)
maladies sexuellement transmissibles 	, ; y compris le VIH
maladies sexuellement transmissibles (	(MST)
maladies sexuellement transmissibles (MST)	 maladie ; y compris le VIH
maladies somatiques	 maladie ; telles que la maladie cardiaque ou le diabète
maladies spontanément résolutives	(maladie ; par exemple  toux aiguë, bronchite)
maladies vasculaires périphériques	telles que l'ischémie aiguë ou chronique d'une jambe qui cause de graves douleurs lors de courtes marches
maladies vasculaires périphériques 	telles que l'ischémie aiguë ou chronique d'une jambe
manifestations de la maladie hépatique au stade terminal	(maladie encéphalopathie, ascite, carcinome hépatocellulaire, transplantation hépatique)
manifestations rhumatologiques	(maladie ; par exemple l'arthrose)
MCV	(par exemple crises cardiaques et d'AVC)
mécanisme oropharyngé de la déglutition	(par exemple maintien de la jointure des lèvres)
médicament	, affection/s le topiramate
médicament antirhumatismal modificateur de la maladie 	(DMARD)
médicament modificateur de la maladie 	(maladie DMT)
médicament modificateur de la maladie 	(DMT)
médicamenteuse	(par exemple  morphine intraveineuse)
médicaments	(maladie bronchodilatateurs et corticostéroïdes)
médicaments	(par exemple diurétiques)
médicaments	(par exemple ; trouble/s ciclosporine)
médicaments	(par exemple ; telles que ; trouble/s la cyclosporine)
médicaments	, maladie ; tels que ; y compris des prostanoïdes
médicaments	 maladie ; tels que l'aspirine
médicaments	 ; tels que les stéroïdes et les agents immunomodulateurs et immunosuppresseurs
médicaments antidouleurs	comme  le paracétamol 
médicaments antirhumatismaux modificateurs de la maladie 	(maladie DMARD)
médicaments antirhumatismaux modificateurs de la maladie 	(maladie DMARD)
médicaments antirhumatismaux modificateurs de la maladie (ARMM)	 maladie ; par ex. méthotrexate, sulfasalazine, hydroxychloroquine et léflunomide
médicaments pour abaisser les concentrations en insuline	 tels que  ;  la metformine
médicaments pour induire l'ovulation 	(par exemple le citrate de clomiphène)
médicaments qui réduisent la quantité d'acide dans l'estomac	(par exemple l'oméprazole et ésoméprazole)
médicaments qui réduisent les spasmes musculaires 	( les benzodiazépines)
médicaments qui réduisent l'inflammation et traitent la douleur	(par exemple les anti-inflammatoires non stéroïdiens, les corticostéroïdes)
médicaments utérotoniques	 par exemple l'ergométrine
médicaments utérotoniques	appelés alcaloïdes dérivés de l'ergot de seigle
méningite	(l'infection du système nerveux central)
mentalisation	(trouble/s une thérapie psychosociale visant à aider le sujet à mieux comprendre son propre état mental et celui des autres)
mesures diététiques	 par exemple ;  le régime à faible teneur en sel
métabolisme	(fonctions de l'organisme)
micro-organismes	 tels que des bactéries
micro-organismes	tels que des bactéries
mini-examen de l'état mental	(trouble/s MMSE)
modalités thérapeutiques 	 maladie ; telles que l'acide ursodésoxycholique, les glucocorticostéroïdes et les agents immunomodulateurs
modes d'action 	(par exemple un mouvement latéral ou circulaire)
morbidité	(maladie ; telle que la continuation de la maladie)
mortalité	(décès)
mucoviscidose	est un/e maladie une maladie héréditaire qui provoque l'accumulation de mucus épais dans les poumons
multimorbidité	(affection/s un large éventail d'affections)
multimorbidité	on parle alors de affection/s De nombreuses personnes atteintes d'une affection chronique ont plus d'un problème de santé chronique
myotonie	(relâchement musculaire retardé après la contraction)
naissance prématurée	(trop tôt)
nature idiopathique	(maladie inconnue)
nécrose avasculaire	(trouble/s une lésion de la hanche liée à des troubles de la circulation sanguine)
néoplasie cervicale intra-épithéliale	(maladie Les lésions cervicales précancéreuses)
néphropathie	(maladie La maladie du rein)
nerf optique	, le nerf qui transmet l'information visuelle de la rétine au cerveau
neurologiques	(étourdissements, maux de tête)
neuropathie optique	(maladie atteinte du nerf optique ; dans la maladie oculaire thyroïdienne ceci résulte d'un élargissement des muscles comprimant le nerf optique)
neuropathie périphérique	(maladie maladies affectant les nerfs périphériques)
neuropsychologiques	(par exemple des problèmes de mémoire ou de pensée)
névrite optique	(inflammation du nerf optique de l'oeil)
nombreuses fonctions de l'organisme	(métabolisme)
non médicamenteuse 	(par exemple pose d'une attelle, d'un pansement)
obstruction des voies respiratoires	(appelé un resserrement de petits tubes dans les voies respiratoire)
oedème	(l'accumulation de liquide dans la cornée)
oedème	( l'accumulation de liquide dans la cornée)
omoplate ailée	(défini comme saillie anormale du bord de l'omoplate)
onychomycose	connue sous le nom d' affection/s l'infection fongique de l'ongle de pied
opiacés	(par exemple l'héroïne)
opiacés	(par exemple l'héroïne ou à des médicaments à base d'opiacés)
organes	, maladie ; tels que les muscles, le cerveau, les yeux et le coeur
organes solides	(rein, coeur, foie, poumon et pancréas)
ostéodystrophie rénale (OR)	connu comme trouble/s un trouble
ostéogenèse imparfaite	appelée maladie une maladie dégénérative des os
ou chez leur bébé	(par exemple ; trouble/s anomalies congénitales, faible poids de naissance et troubles du développement)
par inhalation	en respirant un gaz
par voie intraveineuse	(maladie administrés dans une veine)
par voie intraveineuse	c'est-à-dire dans une veine
paracétamol	/  acétaminophène
paramètres	, maladie ; tels que le taux de récidive de la maladie et les événements indésirables
parenchyme	(maladie partie du foie qui filtre le sang pour éliminer les toxines)
parentérale 	(alimentation par voie intraveineuse)
paresthésies	(trouble/s picotements)
paresthésies au niveau des doigts	(c'est-à-dire  une sensation de picotements, des fourmillements, des picotements, une sensation de brûlure de la peau)
parodontite	appelée une forme plus grave de maladie des gencives
parotidite épidémique 	(ou Les oreillons)
parties du corps	, ; y compris le visage, le cou, le dos et la poitrine
pathologies	(trouble/s ; telles que l'anxiété, les troubles liés à la consommation de drogues ou d'alcool ou un trouble de conduite)
pathologies	(par exemple les brûlures d'estomac, les reflux acides, les ulcères de l'estomac)
pathologies	 telles que ; trouble/s les troubles dépressifs, psychotiques ou anxieux
pathologies	 notamment ; trouble/s la dépression, les acouphènes et les troubles du mouvement
patients alternant des états " à haute et basse énergie " 	(par exemple ; trouble/s les troubles bipolaires)
patients qui ne peuvent pas boire suffisamment	, maladie ; tels que les patients atteints de la maladie à virus Ebola
patients schizophrènes	 trouble/s atteints de troubles schizophréniformes
perforée	(rompue)
péri-implantite	(maladie maladie touchant les gencives)
périodes d'élévation de l'humeur	manie ou hypomanie dans sa forme moins sévère
périodes d'humeur maussade	(dépression)
péritoine	(membrane entourant une articulation ou tapissant les poumons et la cavité thoracique)
persistance du canal artériel	(PCA)
persistance du canal artériel, PCA	(ce que l'on appelle  chez environ 30  pour cent  des nourrissons nés avant 30 semaines de gestation, le vaisseau reste ouvert)
personnel qualifié	(par exemple médecins, infirmiers, conseillers, psychologues)
personnes présentant des risques élevés de complications chirurgicales	à savoir ; ,  maladie les personnes âgées et les personnes souffrant d'une maladie concomitante
petites réductions des facteurs de risque	, maladie ; notamment la pression artérielle, du cholestérol et du tabagisme
placebo	(maladie ; trouble/s traitement simulé)
placebo	(maladie faux médicament)
placebo	(maladie médicament inactif)
placenta	(trouble/s l'organe qui relie le foetus en développement à la paroi utérine)
placenta praevia	signifie  lorsque le placenta reste dans la partie basse de l'utérus
plantes médicinales chinoises traditionnelles 	(maladie TCMH)
pneumonie	appelée maladie L'infection des poumons
pneumonie	appelée L'infection des poumons
pression artérielle élevée	(hypertension)
prestataires de soins de santé	 ; tels que médecins, infirmiers, kinésithérapeutes
prévention primaire	(ce que l'on appelle maladie agir en empêchant l'apparition de la maladie elle-même)
prévention primaire	(ce que l'on appelle  agir en empêchant l'apparition de la maladie elle-même)
prévention secondaire	ce que l'on appelle stoppant la progression de la MP une fois qu'elle a été établie
prévention secondaire	(ce que l'on appelle en stoppant la progression de la MP une fois qu'elle est établie)
prévention secondaire	(ce que l'on appelle agir en stoppant la progression de la MP une fois qu'elle a été établie)
prise de liquide	  apports oraux
prise en charge intégrée de la maladie	(maladie PCI)
probiotiques	( micro-organismes vivants)
problèmes	, ; tels que des troubles du sommeil, la fatigue et le dysfonctionnement cognitif
problèmes cardiaques	(maladie ;  trouble/s maladies cardio-vasculaires)
problèmes cérébraux	 par exemple ; trouble/s des mouvements anormaux, des déficiences sensorielles, des troubles de l'apprentissage/altérations de la mémoire
problèmes de la fonction exécutive	(trouble/s  troubles de la fonction exécutive)
problèmes de santé	 maladie ; notamment des cancers et des maladies du coeur et des poumons
problèmes de santé	 maladie ; notamment les cancers et les maladies cardiovasculaires et pulmonaires
problèmes de santé mentale	tels que les troubles délirants
problèmes émotionnels	 notamment ; trouble/s une dépression
problèmes hépatiques	 maladie ; tels que ; trouble/s les infections (hépatites B et C), l'alcool, les maladies auto-immunes du foie, le cancer du foie à un stade précoce, les troubles métaboliques et héréditaires, mais aussi des maladies d'origine inconnue
problèmes hépatiques	tels que les infections (hépatites B et C), l'alcool, les maladies auto-immunes du foie, le cancer du foie à un stade précoce, les troubles métaboliques et héréditaires, mais aussi des maladies d'origine inconnue
problèmes liés à leur l'immaturité	 maladie ; tels que les difficultés respiratoires, les infections et les saignements dans le cerveau
problèmes pulmonaires	(infections infantiles, problèmes structurels des poumons, tuberculose et fibrose kystique)
problèmes pulmonaires 	(infections infantiles, problèmes structurels des poumons, tuberculose et fibrose kystique)
problèmes respiratoires	 trouble/s ; ou toux chronique, de respiration sifflante, d'enrouement, de bronchite récurrente, de pneumonie, d'apnée ou blocage de la respiration
procédures endovasculaires	(maladie ; par exemple artériographie diagnostique, angioplastie, cathétérisation cardiaque)
professionnels de santé	comme ; ,  maladie les médecins et les infirmiers
prolactine élevée	(trouble/s une hormone sécrétée par le l'hypophyse)
pronation	par exemple que l'on tourne une clé dans une porte (avec un mouvement de rotation de la paume vers le bas)
prostaglandines	(par exemple le misoprostol et la dinoprostone)
protéine monoclonale	(une protéine sanguine anormale)
protéines	appelée maladie la naltréxone
protéinurie	(des protéines dans les urines)
protéinurie	( protéines dans les urines)
psychose du postpartum	 trouble/s un trouble de l'humeur accompagné d'une perte de contact avec réalité, par des hallucinations visuelles et auditives, des idées délirantes, de graves troubles de la réflexion et un comportement anormal
purpura thrombopénique immunologique	(maladie une maladie qui affecte les plaquettes de sang)
pyurie	(présence élevée de globules blancs dans les urines)
Qualité de vie liée à la maladie 	(maladie QdV)
raideur musculaire	(trouble/s un trouble du mouvement)
raideur musculaire	(trouble/s un trouble du mouvement)
récepteurs d'hormones	(récepteurs des oestrogènes ou de la progestérone)
rechutes	appelée trouble/s des épisodes aigus des troubles neurologiques
récidive	(maladie la maladie va revenir)
récidives	(maladie réapparition des symptômes de la maladie)
recoudre	(suturer)
rectum	(maladie la partie inférieure de l'intestin)
réduction tumorale	(maladie réduire la taille de la tumeur)
rejet de greffe	(maladie les cellules ne se stabilisent pas suffisamment pour produire des cellules sanguines)
réponse avérée aux hormones	c'est-à-dire  dont les récepteurs d'hormones sont exprimés dans les cellules tumorales
résistants	(c'est-à-dire ils n'ont pas pu être réconfortés lorsqu'ils étaient angoissés et qu'ils alternaient entre la résistance et la colère)
respirateur artificiel	appelé  ventilateur
respiration rapide, difficile et souvent bruyante	(par exemple une respiration sifflante)
restaurateur atraumatique (TRA)	est un/e  un procédé de traitement des caries dentaires qui ne nécessite pas d'instruments à moteur
resténose	(les artères se rétrécissent et se rebouchent )
résultat clinique	(par exemple la pré-éclampsie, les naissances avant terme et les hémorragies du post-partum)
résultats importants concernant les patients	, maladie ; tels que l'espérance de vie et la manifestation de maladies cardio-vasculaires précoces
rétinite pigmentaire	regroupe les troubles oculaires héréditaires qui provoquent une perte de vison progressive
rétinopathie	(trouble/s le développement anormal de la rétine)
rétinopathie du prématuré	(maladie maladies affectant les yeux)
rhinoconjonctivite allergique	 affection/s ; appelle Si la conjonctivite allergique est combinée à une allergie nasale
rispéridone	 maladie un antipsychotique introduit au début des années 1990 et largement prescrit
risque élevé de biais	c'est à dire  qu'ils étaient enclins à systématiquement sous-estimer les inconvénients ou surestimer les bénéfices
risque élevé de biais	signifie ; ()  il est possible d'arriver à de mauvaises conclusions
risque élevé de biais	signifie que  les conclusions peuvent en être erronées en raison de la manière dont l'essai était réalisé
risque élevé d'erreurs systématiques 	(c'est-à-dire  il y avait un risque de parvenir à des conclusions erronées en raison de la manière dont l'essai était mené)
rituximab	(traitement qui cible les cellules lymphatiques)
roubles de vascularisation des jambes	(maladie vasculaire périphérique)
s maladies inflammatoires chroniques	telles que l'arthrite rhumatoïde, l'oesophagite et l'inflammation post-opératoire
sans cause spécifique décelable	(par exemple infection, tumeur, métastases, ostéoporose, polyarthrite rhumatoïde, fracture ou inflammation)
Sargramostime	(maladie GM-CSF)
sargramostime	appelé maladie un médicament qui renforce le système immunitaire des patients souffrant de la maladie de Crohn
schizophrénie	, maladie une maladie mentale grave présente dans toutes les sociétés et toutes les cultures
schizophrénie	et maladie maladies d'allure schizophrénique
schizophrénie	 trouble/s ; ou troubles schizophréniformes
schizophrénie	 trouble/s ; ou troubles schizophréniformes
schizophrénie	 trouble/s ; ou troubles de type schizophrénique
schizophrénie	 trouble/s une altération de la pensée, des sentiments, des croyances et des perception
schizophrénie	 trouble/s ; ou troubles schizophréniformes
schizophrénie	 maladie ;  une maladie mentale grave
schizophrénie	 maladie maladies mentales graves
schizophrénie	 trouble/s troubles similaires à la schizophrénie
schizophrénie	 maladie ; ou maladies de type schizophrénique
schizophrénie	 trouble/s ; ou trouble schizo-affectif
schizophrénie infantile	On considère que trouble/s lorsque les troubles apparaissent avant l'âge de 13 ans
sclérose en plaques	(maladie SEP)
sclérose en plaques	(SP)
sclérose latérale amyotrophique	(maladie maladie du motoneurone)
sclérose latérale amyotrophique	(maladie maladie du motoneurone)
sclérose latérale amyotrophique	/ maladie maladie du motoneurone 
sclérose latérale amyotrophique	/ maladie maladie du motoneurone
sclérose latérale amyotrophique	(aussi appelée maladie du motoneurone)
sclérose latérale amyotrophique	aussi connue sous le nom de maladie maladie du motoneurone
sclérose latérale amyotrophique	(également appelée maladie appelée maladie du motoneurone (MMN))
sclérose latérale amyotrophique	 maladie ; ou maladie du motoneurone
sclérose latérale amyotrophique	/ maladie du motoneurone
sclérose latérale amyotrophique	/ maladie du motoneurone
sclérose latérale amyotrophique	également connue sous le nom de maladie des motoneurones
sclérose latérale amyotrophique	également connue sous le nom de maladie des motoneurones
sclérose latérale amyotrophique 	également appelée maladie du motoneurone
sclérose latérale amyotrophique (SLA)	(maladie maladie du motoneurone)
sclérose latérale amyotrophique (SLA)	/ maladie maladie du motoneurone (MMN)
sclérose latérale amyotrophique (SLA)	également appelée maladie maladie du motoneurone (MMN)
sclérose latérale amyotrophique (SLA)	également désignée par  maladie maladie du motoneurone 
sensibilisation ou allo-immunisation RhD	appelée affection/s affection maternelle
SEP	(  sclérose en plaques)
sepsis	(une infection généralisée ou sanguine)
sérome postopératoire	(accumulation de liquide sous la peau)
sialorrhée	est un/e maladie L'écoulement involontaire de salive 
signes d'une infection	comme  affection/s la fièvre
signes et symptômes	comprennent trouble/s la douleur et la raideur du cou, les troubles visuels, les nausées, les vomissements, la paresthésie et l'hyperesthésie
sinus carotidien	, affection/s une affection qui provoque des changements brusques du rythme cardiaque et de la tension artérielle
sinus paranasaux	(un groupe de cavités remplies d'air situées derrière le nez, les yeux et les joues)
SLA	/  MMN
SLA	/  MMN
SLA	/ MMN
soins palliatifs	l'objectif est maladie aider les patients à vivre de la manière la plus active possible jusqu'à la fin et d'aider les familles à gérer la maladie et le deuil
soins standard	(par exemple les médicaments)
Souffrir d'anémie	signifie  avoir dans le sang un nombre de globules rouges inférieur à la normale
souillure	 trouble/s ; ou encoprésie
sous-nutrition aiguë	c'est-à-dire,ils sont trop maigres pour leur taille
sphincter oesophagien inférieur 	(SOI)
spina bifida	désigne le terme de un groupe d'anomalies du tube neural dans lequel la moelle épinière du foetus ne se ferme pas correctement pendant le premier mois de la grossesse
SRD	/ HV
stade du cancer	autrement dit maladie la propagation de la maladie aux différents ganglions lymphatiques différents du thorax
stade I	(maladie précoce)
Staphylococcus aureus résistant à la méthicilline	(SARM)
Staphylococcus aureus résistant à la méthicilline 	(SARM)
statines	(maladie lovastatine, pravastatine, simvastatine)
stent intracoronaire	(dispositif introduit dans le vaisseau sanguin visant à le maintenir ouvert)
stent intracoronaire 	(dispositif introduit dans le vaisseau sanguin visant à le maintenir ouvert)
stratégies antalgiques	comme  l'utilisation de substances au goût sucré
stress post-traumatique	(trouble/s TSPT)
substance active	( nonoxynol-9)
substances	comme ; ,  maladie le sang, le sucre, les protéines, les globules blancs et les nitrites
supination	 par exemple lorsque l'on prend la monnaie que nous tend un commerçant avec la paume ouverte
suppositoire vaginal	  pessaire
surfactants	(substances réduisant la tension superficielle)
survie globale	(maladie SG)
survie sans maladie	(SSM)
symptômes	(maladie érébration ralentie, raideur des mouvements, tremblements)
symptômes	(par exemple démangeaisons et douleurs )
symptômes	, par exemple une peau grasse et des irrégularités menstruelles
symptômes	, tels que ; trouble/s des troubles du sommeil, des problèmes de raisonnement et une détresse émotionnelle
